country,year_month,load_sum,load_peak,days_used,load_mean
NO,2019-09-01,9325868.0,15750.06,30,12952.594444444445
NO,2019-10-01,11399451.0,19633.12,31,15321.842741935483
NO,2019-11-01,13056300.0,21608.24,30,18133.75
NO,2019-12-01,13531550.0,21724.35,31,18187.567204301075
NO,2020-01-01,13356782.0,20924.86,31,17952.663978494624
NO,2020-02-01,12788817.0,21860.79,29,18374.737068965518
NO,2020-03-01,13109512.0,21010.8,31,17620.31182795699
NO,2020-04-01,10988966.0,18900.09,30,15262.452777777778
NO,2020-05-01,10215376.0,17080.15,31,13730.344086021505
NO,2020-06-01,8540062.0,14558.12,30,11861.197222222223
NO,2020-07-01,8773274.0,13558.62,31,11792.03494623656
NO,2020-08-01,9010605.0,14165.14,31,12111.02822580645
NO,2020-09-01,9484464.0,18016.12,30,13172.866666666667
NO,2020-10-01,11152354.0,18658.25,31,14989.72311827957
NO,2020-11-01,11898083.0,20601.88,30,16525.11527777778
NO,2020-12-01,13544786.0,20632.69,31,18205.357526881722
NO,2021-01-01,15652478.0,24536.03,31,21038.27688172043
NO,2021-02-01,13920219.0,25230.02,28,20714.61160714286
NO,2021-03-01,13144271.0,21589.97,31,17667.030913978495
NO,2021-04-01,11607814.0,19827.34,30,16121.96388888889
NO,2021-05-01,10506657.0,17181.13,31,14121.850806451614
NO,2021-06-01,8887361.0,14041.38,30,12343.556944444445
NO,2021-07-01,8800929.0,14241.1,31,11829.20564516129
NO,2021-08-01,9227500.0,14302.26,31,12402.553763440861
NO,2021-09-01,9458534.0,15471.19,30,13136.852777777778
NO,2021-10-01,10615542.0,18238.11,30,14743.808333333332
NO,2021-11-01,12404790.0,22228.36,30,17228.875
NO,2021-12-01,14347469.0,23326.21,31,19284.232526881722
NO,2022-01-01,13858346.0,22228.25,31,18626.809139784946
NO,2022-02-01,12541456.0,21786.62,28,18662.880952380954
NO,2022-03-01,12499179.0,20191.56,31,16799.97177419355
NO,2022-04-01,10976485.0,19529.07,30,15245.118055555555
NO,2022-05-01,9987878.0,16247.81,31,13424.567204301075
NO,2022-06-01,8893234.0,14238.91,30,12351.71388888889
NO,2022-07-01,8866375.0,17641.87,31,11917.17069892473
NO,2022-08-01,8986808.0,13680.13,31,12079.043010752688
NO,2022-09-01,9121997.0,14830.09,30,12669.440277777778
NO,2022-10-01,10517208.0,16805.86,31,14136.032258064517
NO,2022-11-01,11426193.0,19561.2,30,15869.7125
NO,2022-12-01,13933615.0,22415.72,31,18727.977150537634
NO,2023-01-01,13647733.0,21803.76,31,18343.727150537634
NO,2023-02-01,11969614.0,21429.22,28,17811.925595238095
NO,2023-03-01,13415330.0,21543.44,31,18031.357526881722
NO,2023-04-01,10815231.0,18266.15,30,15021.154166666667
NO,2023-05-01,9699379.0,16592.29,31,13036.799731182795
NO,2023-06-01,8627826.0,14558.47,30,11983.091666666667
NO,2023-07-01,8555603.0,12967.24,31,11499.466397849463
NO,2023-08-01,9029670.0,13817.26,31,12136.65322580645
NO,2023-09-01,8988096.0,14432.07,30,12483.466666666667
NO,2023-10-01,11610074.0,20017.38,31,15604.93817204301
NO,2023-11-01,13342823.0,22815.38,30,18531.69861111111
NO,2023-12-01,14791111.0,23304.58,31,19880.52553763441
NO,2024-01-01,15408325.0,24929.73,31,20710.114247311827
NO,2024-02-01,13413256.0,24319.41,29,19271.919540229886
NO,2024-03-01,12823188.0,20395.34,31,17235.467741935485
NO,2024-04-01,11305629.0,20310.04,30,15702.2625
NO,2024-05-01,9380981.0,14757.96,31,12608.845430107527
NO,2024-06-01,9052854.0,14207.38,30,12573.408333333333
NO,2024-07-01,8866275.0,13797.4,31,11917.036290322581
NO,2024-08-01,9263150.0,14377.52,31,12450.470430107527
NO,2024-09-01,9572499.0,17347.42,30,13295.1375
NO,2024-10-01,11355803.0,17967.26,31,15263.176075268817
NO,2024-11-01,12646926.0,22316.84,30,17565.175
NO,2024-12-01,13743857.0,21716.74,31,18472.926075268817
PL,2016-01-01,14061046.0,23988.775,31,18899.255376344085
PL,2016-02-01,12901886.0,22562.244,29,18537.19252873563
PL,2016-03-01,13455314.0,22716.326,31,18085.09946236559
PL,2016-04-01,12435145.0,20932.652,30,17271.034722222223
PL,2016-05-01,12180723.0,20391.836,31,16371.939516129032
PL,2016-06-01,12303567.0,21526.531,30,17088.2875
PL,2016-07-01,12422756.0,21003.06,31,16697.252688172044
PL,2016-08-01,12465982.0,21039.797,31,16755.352150537634
PL,2016-09-01,12555627.0,21527.55,30,17438.370833333334
PL,2016-10-01,13455854.0,22466.326,31,18085.825268817203
PL,2016-11-01,13565701.0,24002.041,30,18841.25138888889
PL,2016-12-01,14209331.0,24292.857,31,19098.56317204301
PL,2017-01-01,14795464.0,24889.797,31,19886.37634408602
PL,2017-02-01,13212789.0,24287.756,28,19661.88839285714
PL,2017-03-01,13795025.0,22612.244,31,18541.700268817203
PL,2017-04-01,12711587.0,21921.428,30,17654.981944444444
PL,2017-05-01,12787179.0,21242.857,31,17187.0685483871
PL,2017-06-01,12376107.0,21690.816,30,17189.0375
PL,2017-07-01,12820960.0,21445.918,31,17232.47311827957
PL,2017-08-01,12932249.0,21827.55,31,17382.05510752688
PL,2017-09-01,12809071.0,22225.51,30,17790.37638888889
PL,2017-10-01,13671170.0,22781.633,31,18375.228494623654
PL,2017-11-01,13429598.0,23465.307,30,18652.219444444443
PL,2017-12-01,13791606.0,23969.389,31,18537.104838709678
PL,2018-01-01,14641216.0,24402.041,31,19679.05376344086
PL,2018-02-01,13613909.0,24964.285,28,20258.793154761905
PL,2018-03-01,14656113.0,24961.225,31,19699.076612903227
PL,2018-04-01,12544291.0,21559.184,30,17422.62638888889
PL,2018-05-01,12689193.0,21721.428,31,17055.36693548387
PL,2018-06-01,12721760.0,22045.918,30,17669.11111111111
PL,2018-07-01,13102569.0,22056.123,31,17610.979838709678
PL,2018-08-01,13181821.0,22313.266,31,17717.50134408602
PL,2018-09-01,12843879.0,22384.693,30,17838.720833333333
PL,2018-10-01,13787877.0,22857.143,31,18532.092741935485
PL,2018-11-01,13816304.0,24592.857,30,19189.31111111111
PL,2018-12-01,14183571.0,24808.164,31,19063.939516129034
PL,2019-01-01,15849233.0,26135.58,31,21302.732526881722
PL,2019-02-01,13859663.0,24931.56,28,20624.498511904763
PL,2019-03-01,14708662.0,24220.56,31,19769.706989247312
PL,2019-04-01,13408403.0,23153.55,30,18622.781944444443
PL,2019-05-01,13630963.0,23215.05,31,18321.18682795699
PL,2019-06-01,13387690.0,24008.78,30,18594.01388888889
PL,2019-07-01,13659195.0,23079.16,31,18359.13306451613
PL,2019-08-01,13569886.0,23624.43,31,18239.094086021505
PL,2019-09-01,13387895.0,23700.49,30,18594.29861111111
PL,2019-10-01,14581257.0,24340.31,31,19598.46370967742
PL,2019-11-01,14270450.0,25298.06,30,19820.069444444445
PL,2019-12-01,14604480.0,25691.25,31,19629.677419354837
PL,2020-01-01,15178462.0,25250.63,31,20401.15860215054
PL,2020-02-01,14147688.0,24777.18,29,20327.137931034482
PL,2020-03-01,14206255.0,24282.56,31,19094.42876344086
PL,2020-04-01,12088640.0,20936.48,30,16789.777777777777
PL,2020-05-01,12488455.0,21100.0,31,16785.557795698925
PL,2020-06-01,12577631.0,22344.78,30,17468.931944444445
PL,2020-07-01,13286501.0,22131.44,31,17858.200268817203
PL,2020-08-01,13402309.0,22749.6,31,18013.8561827957
PL,2020-09-01,13439783.0,23435.46,30,18666.36527777778
PL,2020-10-01,14691739.0,24338.25,31,19746.961021505376
PL,2020-11-01,14551035.0,25365.66,30,20209.770833333332
PL,2020-12-01,15226193.0,26532.36,31,20465.31317204301
PL,2021-01-01,15543414.0,27202.61,31,20891.685483870966
PL,2021-02-01,14561907.0,27374.68,28,21669.504464285714
PL,2021-03-01,15345974.0,24781.51,31,20626.309139784946
PL,2021-04-01,13819876.0,24344.8,30,19194.272222222222
PL,2021-05-01,13623832.0,22690.43,31,18311.602150537634
PL,2021-06-01,13652735.0,23807.29,30,18962.131944444445
PL,2021-07-01,14450337.0,24316.08,31,19422.495967741936
PL,2021-08-01,13898549.0,23108.66,31,18680.845430107525
PL,2021-09-01,13931135.0,23623.4,30,19348.79861111111
PL,2021-10-01,14654172.0,24430.4,31,19696.467741935485
PL,2021-11-01,14955296.0,26275.78,30,20771.244444444445
PL,2021-12-01,16196693.0,27180.2,31,21769.74865591398
PL,2022-01-01,15751136.0,26426.69,31,21170.88172043011
PL,2022-02-01,14095813.0,25865.41,28,20975.912202380954
PL,2022-03-01,15423902.0,25535.99,31,20731.051075268817
PL,2022-04-01,14258303.0,24882.06,30,19803.19861111111
PL,2022-05-01,13711056.0,22511.2,31,18428.83870967742
PL,2022-06-01,13521345.0,23304.18,30,18779.645833333332
PL,2022-07-01,13826527.0,23513.79,31,18584.041666666668
PL,2022-08-01,13986956.0,23375.1,31,18799.672043010753
PL,2022-09-01,13453033.0,23060.58,30,18684.768055555556
PL,2022-10-01,14168622.0,23422.8,31,19043.84677419355
PL,2022-11-01,14687910.0,26521.86,30,20399.875
PL,2022-12-01,15508323.0,27211.43,31,20844.520161290322
PL,2023-01-01,15098588.0,25876.31,31,20293.801075268817
PL,2023-02-01,13970210.0,25888.86,28,20789.002976190477
PL,2023-03-01,14903052.0,24877.14,31,20030.983870967742
PL,2023-04-01,13192318.0,23886.59,30,18322.66388888889
PL,2023-05-01,12922737.0,22400.36,31,17369.270161290322
PL,2023-06-01,12619030.0,22502.59,30,17526.430555555555
PL,2023-07-01,13043648.0,22532.71,31,17531.78494623656
PL,2023-08-01,13269608.0,22484.99,31,17835.494623655915
PL,2023-09-01,13114682.0,22961.83,30,18214.83611111111
PL,2023-10-01,14128993.0,23672.44,31,18990.581989247312
PL,2023-11-01,14638975.0,26795.08,30,20331.909722222223
PL,2023-12-01,15199909.0,27105.73,31,20429.985215053763
PL,2024-01-01,15977605.0,28303.88,31,21475.27553763441
PL,2024-02-01,14115780.0,24776.66,29,20281.293103448275
PL,2024-03-01,14441435.0,24409.01,31,19410.530913978495
PL,2024-04-01,13393667.0,23582.73,30,18602.31527777778
PL,2024-05-01,13041336.0,21903.6,31,17528.677419354837
PL,2024-06-01,12863055.0,22128.596,30,17865.354166666668
PL,2024-07-01,13023016.0,22153.658,31,17504.05376344086
PL,2024-08-01,12696021.0,21516.492,31,17064.54435483871
PL,2024-09-01,12384527.0,21119.234,30,17200.731944444444
PL,2024-10-01,13640746.0,22355.676,31,18334.336021505376
PL,2024-11-01,13863491.0,24479.127,30,19254.848611111112
PL,2024-12-01,14088124.0,24691.713,31,18935.65053763441
PT,2016-01-01,4410422.0,7936.0,31,5927.986559139785
PT,2016-02-01,4203191.0,8139.0,29,6039.067528735633
PT,2016-03-01,4345824.0,7865.0,31,5841.1612903225805
PT,2016-04-01,3976330.0,7317.0,30,5522.680555555556
PT,2016-05-01,3861885.0,6563.0,31,5190.705645161291
PT,2016-06-01,3854461.0,6878.0,30,5353.418055555556
PT,2016-07-01,4248526.0,7311.0,31,5710.384408602151
PT,2016-08-01,4020279.0,6912.0,31,5403.600806451613
PT,2016-09-01,3984532.0,7331.0,30,5534.072222222222
PT,2016-10-01,3922791.0,6954.0,31,5272.568548387097
PT,2016-11-01,4081588.0,7837.0,30,5668.872222222222
PT,2016-12-01,4321935.0,7882.0,31,5809.052419354839
PT,2017-01-01,4722255.0,8734.0,31,6347.116935483871
PT,2017-02-01,4030136.0,8054.0,28,5997.226190476191
PT,2017-03-01,4245875.0,7544.0,31,5706.82123655914
PT,2017-04-01,3718242.0,6631.0,30,5164.225
PT,2017-05-01,3987370.0,6826.0,31,5359.368279569892
PT,2017-06-01,4060509.0,7596.0,30,5639.595833333334
PT,2017-07-01,4228166.0,7327.0,31,5683.018817204301
PT,2017-08-01,4030664.0,6952.0,31,5417.559139784947
PT,2017-09-01,3996046.0,6930.0,30,5550.063888888889
PT,2017-10-01,4038286.0,6933.0,31,5427.80376344086
PT,2017-11-01,4075022.0,7537.0,30,5659.752777777778
PT,2017-12-01,4506236.0,8440.0,31,6056.768817204301
PT,2018-01-01,4700963.0,8433.0,31,6318.498655913979
PT,2018-02-01,4245385.0,8721.0,28,6317.537202380952
PT,2018-03-01,4637614.0,8344.0,31,6233.352150537635
PT,2018-04-01,4097985.0,7843.0,30,5691.645833333333
PT,2018-05-01,3985798.0,6723.0,31,5357.2553763440865
PT,2018-06-01,3964606.0,7044.0,30,5506.397222222222
PT,2018-07-01,4198361.0,7018.0,31,5642.958333333333
PT,2018-08-01,4137944.0,7551.0,31,5561.752688172043
PT,2018-09-01,4164039.0,7352.0,30,5783.3875
PT,2018-10-01,4086053.0,7297.0,31,5492.006720430108
PT,2018-11-01,4281846.0,7918.0,30,5947.008333333333
PT,2018-12-01,4397671.0,7945.0,31,5910.8481182795695
PT,2019-01-01,4816199.0,8558.7,31,6473.385752688172
PT,2019-02-01,4119950.5,8334.6,28,6130.878720238095
PT,2019-03-01,4173019.0,7651.3,31,5608.896505376344
PT,2019-04-01,3983239.0,7269.6,30,5532.2763888888885
PT,2019-05-01,4086513.5,6966.3,31,5492.625672043011
PT,2019-06-01,3885328.2,6763.4,30,5396.289236111111
PT,2019-07-01,4271467.0,7329.9,31,5741.219086021505
PT,2019-08-01,3972853.8,6568.6,31,5339.857190860215
PT,2019-09-01,4036604.2,7095.7,30,5606.394791666667
PT,2019-10-01,4163929.8,7284.1,31,5596.679771505376
PT,2019-11-01,4347413.5,8258.7,30,6038.074305555556
PT,2019-12-01,4491448.5,8393.3,31,6036.893145161291
PT,2020-01-01,4856383.5,8849.8,31,6527.397177419355
PT,2020-02-01,4125676.5,7751.0,29,5927.696120689655
PT,2020-03-01,4152226.8,7626.4,31,5580.949932795699
PT,2020-04-01,3511089.0,6848.4,30,4876.5125
PT,2020-05-01,3549549.8,6152.8,31,4770.900201612903
PT,2020-06-01,3603269.5,6411.3,30,5004.540972222222
PT,2020-07-01,4271058.5,7420.8,31,5740.67002688172
PT,2020-08-01,3947329.5,6936.7,31,5305.550403225807
PT,2020-09-01,4030842.2,7004.1,30,5598.392013888889
PT,2020-10-01,4071133.5,7339.9,31,5471.9536290322585
PT,2020-11-01,4130769.2,7607.6,30,5737.179513888889
PT,2020-12-01,4560024.0,8395.0,31,6129.064516129032
PT,2021-01-01,4983484.5,9827.8,31,6698.231854838709
PT,2021-02-01,3996342.8,8093.4,28,5946.938616071428
PT,2021-03-01,4073304.0,7225.7,31,5474.870967741936
PT,2021-04-01,3742572.8,6580.8,30,5198.017708333334
PT,2021-05-01,3921464.0,6575.9,31,5270.784946236559
PT,2021-06-01,3842697.8,6744.7,30,5337.080208333334
PT,2021-07-01,4129354.0,6985.4,31,5550.206989247312
PT,2021-08-01,3961570.5,6695.9,31,5324.691532258064
PT,2021-09-01,4010821.0,6928.0,30,5570.584722222222
PT,2021-10-01,4020893.5,7219.1,31,5404.426747311828
PT,2021-11-01,4286175.5,8340.9,30,5953.021527777778
PT,2021-12-01,4500919.5,8414.1,31,6049.622983870968
PT,2022-01-01,4641973.5,8552.1,31,6239.211693548387
PT,2022-02-01,4115256.0,8206.6,28,6123.892857142857
PT,2022-03-01,4463923.0,8135.0,31,5999.896505376344
PT,2022-04-01,4003937.2,7504.9,30,5561.023958333333
PT,2022-05-01,4051263.8,6707.9,31,5445.246975806452
PT,2022-06-01,3976707.5,7080.9,30,5523.204861111111
PT,2022-07-01,4414959.0,7859.2,31,5934.084677419355
PT,2022-08-01,4024769.8,7131.2,31,5409.636760752688
PT,2022-09-01,3991154.0,7097.7,30,5543.269444444444
PT,2022-10-01,4052620.8,7110.6,31,5447.070900537635
PT,2022-11-01,4184852.8,7924.9,30,5812.295486111111
PT,2022-12-01,4425148.5,8115.0,31,5947.780241935484
PT,2023-01-01,4828723.5,9295.8,31,6490.219758064516
PT,2023-02-01,4235043.0,9035.4,28,6302.147321428572
PT,2023-03-01,4411087.0,8690.0,31,5928.8803763440865
PT,2023-04-01,3773922.5,6957.4,30,5241.559027777777
PT,2023-05-01,3978907.8,6623.2,31,5347.9942876344085
PT,2023-06-01,3999376.8,7326.0,30,5554.689930555555
PT,2023-07-01,4177214.2,7070.4,31,5614.535282258064
PT,2023-08-01,4100376.0,7269.2,31,5511.258064516129
PT,2023-09-01,3978125.0,7109.7,30,5525.173611111111
PT,2023-10-01,4178451.2,7584.6,31,5616.197916666667
PT,2023-11-01,4323994.5,8229.3,30,6005.547916666666
PT,2023-12-01,4717995.0,9188.8,31,6341.3911290322585
PT,2024-01-01,4904107.0,9704.9,31,6591.541666666667
PT,2024-02-01,4271339.5,8472.0,29,6136.982040229885
PT,2024-03-01,4529111.0,8795.9,31,6087.514784946236
PT,2024-04-01,3946144.0,8219.2,30,5480.7555555555555
PT,2024-05-01,4072622.5,7069.4,31,5473.95497311828
PT,2024-06-01,3939167.0,7001.7,30,5471.065277777778
PT,2024-07-01,4316760.5,7625.2,31,5802.097446236559
PT,2024-08-01,4118343.2,7058.3,31,5535.407594086021
PT,2024-09-01,4077590.5,7491.8,30,5663.320138888889
PT,2024-10-01,4311416.0,7686.7,31,5794.913978494624
PT,2024-11-01,4248556.0,8010.8,30,5900.772222222222
PT,2024-12-01,4654810.5,9062.9,31,6256.465725806452
RO,2016-01-01,4981634.0,8531.0,31,6695.7446236559135
RO,2016-02-01,4450463.0,7848.0,29,6394.343390804598
RO,2016-03-01,4639042.0,7914.0,31,6235.271505376344
RO,2016-04-01,4078762.0,7165.0,30,5664.947222222222
RO,2016-05-01,4123632.0,6978.0,31,5542.5161290322585
RO,2016-06-01,4128821.0,7462.0,30,5734.4736111111115
RO,2016-07-01,4353440.0,7229.0,31,5851.397849462365
RO,2016-08-01,4240068.0,7161.0,31,5699.0161290322585
RO,2016-09-01,4166880.0,7372.0,30,5787.333333333333
RO,2016-10-01,4555031.0,7830.0,31,6122.353494623656
RO,2016-11-01,4771020.0,8256.0,30,6626.416666666667
RO,2016-12-01,5093660.0,8752.0,31,6846.317204301075
RO,2017-01-01,5326165.0,8940.0,31,7158.823924731183
RO,2017-02-01,4693142.0,8576.0,28,6983.8422619047615
RO,2017-03-01,4720434.0,7983.0,31,6344.669354838709
RO,2017-04-01,4292075.0,7624.0,30,5961.215277777777
RO,2017-05-01,4286219.0,7115.0,31,5761.0470430107525
RO,2017-06-01,4225221.0,7599.0,30,5868.3625
RO,2017-07-01,4460006.0,7586.0,31,5994.631720430108
RO,2017-08-01,4500714.0,7607.0,31,6049.346774193548
RO,2017-09-01,4279790.0,7449.0,30,5944.152777777777
RO,2017-10-01,4640103.0,8062.0,31,6236.697580645161
RO,2017-11-01,4791504.0,8304.0,30,6654.866666666667
RO,2017-12-01,4999403.0,8551.0,31,6719.627688172043
RO,2018-01-01,5138963.0,8697.0,31,6907.208333333333
RO,2018-02-01,4800749.0,8920.0,28,7143.971726190476
RO,2018-03-01,5215360.0,8813.0,31,7009.89247311828
RO,2018-04-01,4182231.0,7644.0,30,5808.654166666666
RO,2018-05-01,4343735.0,7039.0,31,5838.353494623656
RO,2018-06-01,4361245.0,7499.0,30,6057.284722222223
RO,2018-07-01,4479912.0,7165.0,31,6021.387096774193
RO,2018-08-01,4501909.0,7361.0,31,6050.9529569892475
RO,2018-09-01,4308229.0,7496.0,30,5983.6513888888885
RO,2018-10-01,4623200.0,7924.0,31,6213.978494623656
RO,2018-11-01,4875652.0,8766.0,30,6771.738888888889
RO,2018-12-01,5247047.0,8870.0,31,7052.48252688172
RO,2019-01-01,5768525.0,9443.0,31,7753.393817204301
RO,2019-02-01,4932919.0,9094.0,27,7612.5293209876545
RO,2019-03-01,5192516.0,8635.0,31,6979.188172043011
RO,2019-04-01,4788213.0,8145.0,30,6650.295833333334
RO,2019-05-01,4747921.5,7757.0,31,6381.614919354839
RO,2019-06-01,4667771.0,8156.0,30,6483.015277777778
RO,2019-07-01,4911705.5,8334.0,31,6601.754704301075
RO,2019-08-01,4910318.5,8124.0,31,6599.8904569892475
RO,2019-09-01,4619201.5,7898.0,30,6415.5576388888885
RO,2019-10-01,4947755.5,8498.0,31,6650.209005376344
RO,2019-11-01,5069707.0,8733.0,30,7041.259722222222
RO,2019-12-01,5349952.5,9076.0,31,7190.7963709677415
RO,2020-01-01,5558996.0,9233.0,31,7471.768817204301
RO,2020-02-01,5087782.5,8859.0,29,7310.0323275862065
RO,2020-03-01,5017059.0,8421.0,31,6743.3588709677415
RO,2020-04-01,4088052.0,7499.0,30,5677.85
RO,2020-05-01,4211684.0,6943.0,31,5660.865591397849
RO,2020-06-01,4294570.5,7636.0,30,5964.68125
RO,2020-07-01,4804478.5,8211.0,31,6457.632392473119
RO,2020-08-01,4770665.0,7999.0,31,6412.184139784947
RO,2020-09-01,4630127.5,7864.0,30,6430.732638888889
RO,2020-10-01,4894409.0,8194.0,31,6578.506720430108
RO,2020-11-01,5201580.0,8922.0,30,7224.416666666667
RO,2020-12-01,5502631.0,9320.0,31,7396.009408602151
RO,2021-01-01,5586296.5,9614.0,31,7508.4630376344085
RO,2021-02-01,4436092.0,9296.963,25,7393.486666666667
RO,2021-03-01,4792278.0,9168.75,28,7131.366071428572
RO,2021-04-01,4818087.0,8551.0,29,6922.538793103448
RO,2021-05-01,4655776.0,7740.25,31,6257.763440860215
RO,2021-06-01,4346030.0,8514.75,28,6467.306547619048
RO,2021-07-01,4809461.0,8783.75,29,6910.145114942528
RO,2021-08-01,4429331.5,8530.75,28,6591.2671130952385
RO,2021-09-01,4140729.2,7878.5,27,6390.014274691358
RO,2021-10-01,5002385.0,8220.445,31,6723.635752688172
RO,2021-11-01,5081031.5,8682.0,30,7056.988194444444
RO,2021-12-01,5489376.0,9167.0,31,7378.193548387097
RO,2022-01-01,5504785.5,9210.75,31,7398.905241935484
RO,2022-02-01,4813977.0,8783.75,28,7163.65625
RO,2022-03-01,5192133.5,8611.25,31,6978.674059139785
RO,2022-04-01,4524384.0,7836.0,30,6283.866666666667
RO,2022-05-01,4488267.5,7325.0,31,6032.617607526881
RO,2022-06-01,4419535.0,7939.535,30,6138.243055555556
RO,2022-07-01,4755264.5,8032.25,31,6391.4845430107525
RO,2022-08-01,4563733.5,7514.7773,31,6134.050403225807
RO,2022-09-01,4223321.0,7194.0,30,5865.7236111111115
RO,2022-10-01,4202979.0,7239.0,30,5837.470833333334
RO,2022-11-01,4585040.5,7851.75,30,6368.111805555555
RO,2022-12-01,4825273.5,8248.25,31,6485.582661290323
RO,2023-01-01,4797953.5,8283.75,31,6448.862231182796
RO,2023-02-01,4527803.0,8352.0,28,6737.802083333333
RO,2023-03-01,4675389.0,7775.5,31,6284.125
RO,2023-04-01,4293788.0,8195.75,30,5963.594444444445
RO,2023-05-01,4173930.8,7009.75,31,5610.121975806452
RO,2023-06-01,4070519.2,7136.0,30,5653.498958333334
RO,2023-07-01,4506831.0,7777.5,31,6057.568548387097
RO,2023-08-01,4411873.0,7792.75,31,5929.936827956989
RO,2023-09-01,4078856.5,7233.0,30,5665.078472222222
RO,2023-10-01,4280989.5,7463.0,31,5754.018145161291
RO,2023-11-01,4611548.0,8262.5,30,6404.927777777778
RO,2023-12-01,4907747.0,8623.0,31,6596.434139784947
RO,2024-01-01,5090168.5,8759.5,31,6841.624327956989
RO,2024-02-01,4511013.5,8350.25,29,6481.341235632184
RO,2024-03-01,4661675.5,8024.5,31,6265.6928763440865
RO,2024-04-01,4124305.0,7425.25,30,5728.201388888889
RO,2024-05-01,4039114.0,7165.0,31,5428.916666666667
RO,2024-06-01,4247887.0,7696.75,30,5899.843055555555
RO,2024-07-01,4784198.0,8530.0,31,6430.373655913979
RO,2024-08-01,4390031.0,7674.0,31,5900.579301075269
RO,2024-09-01,4047869.8,7517.0,30,5622.0413194444445
RO,2024-10-01,4434006.0,7884.25,31,5959.685483870968
RO,2024-11-01,4881142.0,8505.5,30,6779.363888888889
RO,2024-12-01,5089860.0,8646.5,31,6841.209677419355
RS,2016-01-01,4094185.0,6828.0,31,5502.936827956989
RS,2016-02-01,3391318.0,5982.0,29,4872.583333333333
RS,2016-03-01,3580409.0,5878.0,31,4812.377688172043
RS,2016-04-01,2861919.0,5432.0,30,3974.8875
RS,2016-05-01,2858317.0,5242.0,31,3841.8239247311826
RS,2016-06-01,2700638.0,4944.0,30,3750.886111111111
RS,2016-07-01,2827657.0,4875.0,31,3800.614247311828
RS,2016-08-01,2754733.0,4744.0,31,3702.59811827957
RS,2016-09-01,2716027.0,5119.0,30,3772.259722222222
RS,2016-10-01,3352265.0,5693.0,31,4505.73252688172
RS,2016-11-01,3589433.0,6340.0,30,4985.323611111111
RS,2016-12-01,4279389.0,6958.0,31,5751.866935483871
RS,2017-01-01,4549922.0,7429.0,31,6115.486559139785
RS,2017-02-01,3596423.0,6510.0,28,5351.819940476191
RS,2017-03-01,3456111.0,5983.0,31,4645.310483870968
RS,2017-04-01,3117289.0,5885.0,30,4329.5680555555555
RS,2017-05-01,2855126.0,5091.0,31,3837.5349462365593
RS,2017-06-01,2773866.0,4924.0,30,3852.5916666666667
RS,2017-07-01,2905047.8,5115.0,31,3904.6340725806454
RS,2017-08-01,2935865.0,5077.0,31,3946.055107526882
RS,2017-09-01,2778617.0,5177.0,30,3859.1902777777777
RS,2017-10-01,3215930.0,5699.0,31,4322.486559139785
RS,2017-11-01,3584705.0,6155.0,30,4978.756944444444
RS,2017-12-01,4044400.0,6527.0,31,5436.021505376344
RS,2018-01-01,3972783.0,6412.0,31,5339.762096774193
RS,2018-02-01,3665100.0,6867.0,28,5454.017857142857
RS,2018-03-01,3865808.0,6794.0,31,5195.978494623656
RS,2018-04-01,2848028.0,5387.0,30,3955.5944444444444
RS,2018-05-01,2760742.0,4597.0,31,3710.6747311827958
RS,2018-06-01,2734773.0,4910.0,30,3798.295833333333
RS,2018-07-01,2811503.0,4736.0,31,3778.90188172043
RS,2018-08-01,2926374.0,4913.0,31,3933.298387096774
RS,2018-09-01,2802227.0,5262.0,30,3891.9819444444443
RS,2018-10-01,3169488.0,5566.0,31,4260.064516129032
RS,2018-11-01,3482209.0,6427.0,30,4836.4013888888885
RS,2018-12-01,4172403.0,6824.0,31,5608.068548387097
RS,2019-01-01,4236152.0,6604.0,31,5693.752688172043
RS,2019-02-01,3572361.0,6269.0,28,5316.013392857143
RS,2019-03-01,3503079.0,5801.0,31,4708.439516129032
RS,2019-04-01,3065996.0,5387.0,30,4258.327777777778
RS,2019-05-01,3045227.0,5380.0,31,4093.0470430107525
RS,2019-06-01,2823993.0,4993.0,30,3922.2125
RS,2019-07-01,2914877.0,4953.0,31,3917.8454301075267
RS,2019-08-01,2951404.0,5046.0,31,3966.940860215054
RS,2019-09-01,2780398.0,5005.0,30,3861.663888888889
RS,2019-10-01,3116703.0,5572.0,31,4189.116935483871
RS,2019-11-01,3321519.0,5716.0,30,4613.220833333334
RS,2019-12-01,4007943.0,6621.0,31,5387.020161290323
RS,2020-01-01,4230038.0,6612.0,31,5685.534946236559
RS,2020-02-01,3606631.0,6211.0,29,5181.941091954023
RS,2020-03-01,3638034.0,5907.0,31,4889.830645161291
RS,2020-04-01,2963168.0,5577.0,30,4115.511111111111
RS,2020-05-01,2800251.0,4755.0,31,3763.7782258064517
RS,2020-06-01,2726615.0,4828.0,30,3786.965277777778
RS,2020-07-01,2852960.0,4865.0,31,3834.6236559139784
RS,2020-08-01,2822723.0,4775.0,31,3793.9825268817203
RS,2020-09-01,2734305.0,4941.0,30,3797.6458333333335
RS,2020-10-01,3265094.0,5824.0,31,4388.567204301075
RS,2020-11-01,3677526.0,6455.0,30,5107.675
RS,2020-12-01,3690418.0,6569.0,31,4960.239247311828
RS,2021-01-01,3366460.0,5605.0,31,4524.811827956989
RS,2021-02-01,2998225.0,5506.0,28,4461.644345238095
