country,time_period,year,month,renewable_generation_gwh,total_generation_gwh,renewable_share
RO,2022-07,2022,7,1727.0,4165.0,0.41464585834333734
RO,2022-08,2022,8,1578.0,3824.0,0.41265690376569036
RO,2022-09,2022,9,1665.0,3841.0,0.43348086435824
RO,2022-10,2022,10,1699.0,3967.0,0.42828333753466097
RO,2022-11,2022,11,1637.0,4212.0,0.3886514719848053
RO,2022-12,2022,12,1933.0,4429.0,0.4364416346805148
RO,2023-01,2023,1,2539.0,5125.0,0.49541463414634146
RO,2023-02,2023,2,2293.0,4639.0,0.49428756197456347
RO,2023-03,2023,3,2483.0,4517.0,0.5497011290679654
RO,2023-04,2023,4,2913.0,4743.0,0.614168247944339
RO,2023-05,2023,5,2829.0,4219.0,0.6705380421900924
RO,2023-06,2023,6,2827.0,4138.0,0.6831802803286612
RO,2023-07,2023,7,2182.0,4203.0,0.5191529859624078
RO,2023-08,2023,8,1810.0,3905.0,0.46350832266325226
RO,2023-09,2023,9,1705.0,3757.0,0.4538195368645196
RO,2023-10,2023,10,1686.0,3896.0,0.43275154004106775
RO,2023-11,2023,11,2006.0,4242.0,0.4728901461574729
RO,2023-12,2023,12,2207.0,4826.0,0.4573145462080398
RO,2024-01,2024,1,2417.0,5004.0,0.483013589128697
RO,2024-02,2024,2,2324.0,4588.0,0.5065387968613775
RO,2024-03,2024,3,2272.0,4503.0,0.504552520541861
RO,2024-04,2024,4,2264.0,3718.0,0.608929532006455
RO,2024-05,2024,5,2146.0,3387.0,0.6335990552111013
RO,2024-06,2024,6,2153.0,3681.0,0.5848954088562891
RO,2024-07,2024,7,1893.0,3970.0,0.4768261964735516
RO,2024-08,2024,8,1610.0,3634.0,0.4430379746835443
RO,2024-09,2024,9,1728.0,3664.0,0.47161572052401746
RO,2024-10,2024,10,1792.0,3771.0,0.47520551577830816
RO,2024-11,2024,11,1567.0,3824.0,0.4097803347280335
RO,2024-12,2024,12,1714.0,4044.0,0.423837784371909
RS,2015-01,2015,1,,3312.0,
RS,2015-02,2015,2,,3092.0,
RS,2015-03,2015,3,,3358.0,
RS,2015-04,2015,4,,3172.0,
RS,2015-05,2015,5,,3053.0,
RS,2015-06,2015,6,,2834.0,
RS,2015-07,2015,7,,2805.0,
RS,2015-08,2015,8,,2518.0,
RS,2015-09,2015,9,,2257.0,
RS,2015-10,2015,10,,2935.0,
RS,2015-11,2015,11,,3074.0,
RS,2015-12,2015,12,,3534.0,
RS,2016-01,2016,1,,3634.0,
RS,2016-02,2016,2,,3562.0,
RS,2016-03,2016,3,,3711.0,
RS,2016-04,2016,4,,3015.0,
RS,2016-05,2016,5,,2932.0,
RS,2016-06,2016,6,,2529.0,
RS,2016-07,2016,7,,2569.0,
RS,2016-08,2016,8,,2832.0,
RS,2016-09,2016,9,,2660.0,
RS,2016-10,2016,10,,2996.0,
RS,2016-11,2016,11,,3147.0,
RS,2016-12,2016,12,,3314.0,
RS,2017-01,2017,1,609.65,3359.716,0.18145878996915216
RS,2017-02,2017,2,879.313,3099.586,0.28368724081216007
RS,2017-03,2017,3,1152.463,2880.672,0.4000674148254296
RS,2017-04,2017,4,883.101,2658.028,0.3322391637710363
RS,2017-05,2017,5,949.005,2737.39,0.34668242376862635
RS,2017-06,2017,6,676.118,2513.143,0.2690328405506571
RS,2017-07,2017,7,480.82,2632.417,0.1826534321879854
RS,2017-08,2017,8,599.378,2791.456,0.21471877041945137
RS,2017-09,2017,9,552.901,2744.332,0.20147015740078095
RS,2017-10,2017,10,631.146,2903.211,0.2173958420521278
RS,2017-11,2017,11,821.628,2623.24,0.3132111434714323
RS,2017-12,2017,12,1181.098,3405.867,0.34678335942067023
RS,2018-01,2018,1,1126.693,3695.266,0.3049017310255879
RS,2018-02,2018,2,1151.003,3227.669,0.3566050298218312
RS,2018-03,2018,3,1355.691,3495.929,0.3877913424443117
RS,2018-04,2018,4,1361.678,3051.733,0.4461982748818458
RS,2018-05,2018,5,1108.498,2744.6,0.4038832616774758
RS,2018-06,2018,6,843.659,2628.474,0.32096912505126546
RS,2018-07,2018,7,949.146,2663.149,0.35639988599961925
RS,2018-08,2018,8,780.508,2530.769,0.3084074445356333
RS,2018-09,2018,9,524.891,2420.649,0.21683895517276564
RS,2018-10,2018,10,415.3,2752.194,0.1508977928154774
RS,2018-11,2018,11,585.192,2907.507,0.20126933486316628
RS,2018-12,2018,12,755.815,3123.247,0.24199655038490395
RS,2019-01,2019,1,852.926,3235.857,0.26358581358817773
RS,2019-02,2019,2,1023.172,3155.925,0.32420669058992213
RS,2019-03,2019,3,1165.737,3834.576,0.30400675328902077
RS,2019-04,2019,4,989.751,2888.114,0.34269803754283934
RS,2019-05,2019,5,1167.955,2804.494,0.4164583700303869
RS,2019-06,2019,6,1047.745,2664.969,0.39315466708993607
RS,2019-07,2019,7,679.296,2512.631,0.2703524711746373
RS,2019-08,2019,8,590.792,2573.287,0.22958651716656558
RS,2019-09,2019,9,538.073,2337.593,0.2301824996909214
RS,2019-10,2019,10,511.013,2615.596,0.19537153291257517
RS,2019-11,2019,11,876.189,2958.391,0.29617079013558384
RS,2019-12,2019,12,987.632,3377.508,0.2924144073085837
RS,2020-01,2020,1,742.699,3360.434,0.22101282155816776
RS,2020-02,2020,2,872.937,3266.928,0.2672042359060255
RS,2020-03,2020,3,1121.881,3493.883,0.3210986172118529
RS,2020-04,2020,4,691.352,2594.847,0.26643266443069663
RS,2020-05,2020,5,747.59,2464.204,0.3033799149745719
RS,2020-06,2020,6,938.315,2564.63,0.3658675910365238
RS,2020-07,2020,7,839.367,2668.784,0.3145129017560057
RS,2020-08,2020,8,826.665,2866.816,0.2883564902665536
RS,2020-09,2020,9,673.201,2658.406,0.2532348332045594
RS,2020-10,2020,10,983.344,3178.089,0.30941361302342385
RS,2020-11,2020,11,809.258,3156.709,0.2563612927260638
RS,2020-12,2020,12,883.142,3386.917,0.26075100157458836
RS,2021-01,2021,1,1388.937,3803.501,0.36517329691776074
RS,2021-02,2021,2,1414.532,3632.928,0.38936417126901496
RS,2021-03,2021,3,1268.166,3674.341,0.3451410742769928
RS,2021-04,2021,4,1301.11,3076.563,0.42291024107096126
RS,2021-05,2021,5,1328.649,2690.795,0.49377563136545144
RS,2021-06,2021,6,1006.338,2481.359,0.4055592117061659
RS,2021-07,2021,7,860.217,2698.858,0.3187337014396459
RS,2021-08,2021,8,706.195,2557.525,0.2761243780608205
RS,2021-09,2021,9,612.327,2456.447,0.24927344249641858
RS,2021-10,2021,10,661.774,2782.838,0.2378054345959053
RS,2021-11,2021,11,805.315,2792.4,0.2883952872081364
RS,2021-12,2021,12,1182.144,3137.034,0.3768349338897825
RS,2022-01,2022,1,1097.123,3069.32,0.3574482295752805
RS,2022-02,2022,2,912.699,2664.819,0.34249943429553753
RS,2022-03,2022,3,929.059,3168.748,0.2931943467893313
RS,2022-04,2022,4,1074.662,2819.336,0.3811755675804516
RS,2022-05,2022,5,960.043,2333.713,0.411380062586959
RS,2022-06,2022,6,749.019,2362.719,0.31701569251358286
RS,2022-07,2022,7,532.684,2527.33,0.21076946817392267
RS,2022-08,2022,8,444.744,2469.987,0.18005924727539052
RS,2022-09,2022,9,568.084,2480.757,0.22899622977986153
RS,2022-10,2022,10,626.545,2775.122,0.22577205614744145
RS,2022-11,2022,11,701.99,3035.695,0.23124523379324996
RS,2022-12,2022,12,1199.377,3489.143,0.34374544121579426
RS,2023-01,2023,1,1219.943,3401.844,0.35861227028635057
RS,2023-02,2023,2,1116.7,3463.649,0.32240564791640264
RS,2023-03,2023,3,1465.777,3682.62,0.39802559047634567
RS,2023-04,2023,4,1363.266,3253.685,0.4189913897626845
RS,2023-05,2023,5,1408.54,2751.602,0.5118981596902459
RS,2023-06,2023,6,1380.734,2714.772,0.5086003539155406
RS,2023-07,2023,7,842.892,2878.872,0.29278550765716577
RS,2023-08,2023,8,814.434,2926.337,0.27831175971872
RS,2023-09,2023,9,653.184,2599.384,0.2512841503987098
RS,2023-10,2023,10,539.214,2847.527,0.18936220797906395
RS,2023-11,2023,11,1256.682,3405.625,0.36900187190310146
RS,2023-12,2023,12,1613.89,3787.171,0.4261465880468561
RS,2024-01,2024,1,1487.626,3893.696,0.38206013001528627
RS,2024-02,2024,2,1320.87,3380.429,0.3907403468613007
RS,2024-03,2024,3,1291.581,3375.246,0.38266277480219213
RS,2024-04,2024,4,1087.188,2757.879,0.3942116387267172
RS,2024-05,2024,5,986.419,2475.446,0.39848132417350246
RS,2024-06,2024,6,1023.364,2482.232,0.4122757260401123
RS,2024-07,2024,7,795.404,2465.026,0.3226757040290853
RS,2024-08,2024,8,575.656,2452.072,0.23476309015395955
RS,2024-09,2024,9,732.732,2390.03,0.3065785785115668
RS,2024-10,2024,10,990.559,3106.879,0.31882767240050225
RS,2024-11,2024,11,713.292,3195.386,0.22322561343136638
RS,2024-12,2024,12,878.904,3301.423,0.2662197482721845
SE,2015-01,2015,1,,15009.0,
SE,2015-02,2015,2,,14356.0,
SE,2015-03,2015,3,,14652.0,
SE,2015-04,2015,4,,13133.0,
SE,2015-05,2015,5,,12302.0,
SE,2015-06,2015,6,,11553.0,
SE,2015-07,2015,7,,12007.0,
SE,2015-08,2015,8,,12128.0,
SE,2015-09,2015,9,,11250.0,
SE,2015-10,2015,10,,14124.0,
SE,2015-11,2015,11,,13547.0,
SE,2015-12,2015,12,,14459.0,
SE,2016-01,2016,1,,16436.0,
SE,2016-02,2016,2,,15118.0,
SE,2016-03,2016,3,,14795.0,
SE,2016-04,2016,4,,13190.0,
SE,2016-05,2016,5,,11493.0,
SE,2016-06,2016,6,,9101.0,
SE,2016-07,2016,7,,9850.0,
SE,2016-08,2016,8,,10354.0,
SE,2016-09,2016,9,,10850.0,
SE,2016-10,2016,10,,12107.0,
SE,2016-11,2016,11,,13013.0,
SE,2016-12,2016,12,,14649.0,
SE,2017-01,2017,1,9132.432,16219.709,0.5630453665968976
SE,2017-02,2017,2,8078.827,14575.228,0.5542847768830786
SE,2017-03,2017,3,8408.912,15293.407,0.549839025404869
SE,2017-04,2017,4,7340.766,13722.251,0.5349534854011925
SE,2017-05,2017,5,6585.8,12427.779,0.5299257413573254
SE,2017-06,2017,6,6114.788,10726.458,0.5700659061919601
SE,2017-07,2017,7,6809.635,11285.778,0.6033819733118975
SE,2017-08,2017,8,7173.318,10954.066,0.6548543709705601
SE,2017-09,2017,9,7566.05,10837.359,0.6981451846340054
SE,2017-10,2017,10,8401.116,12779.578,0.6573860263617468
SE,2017-11,2017,11,8631.131,14666.74,0.5884832621291438
SE,2017-12,2017,12,9125.363,15854.272,0.5755775478054116
SE,2018-01,2018,1,9566.938,16201.621,0.5904926426806306
SE,2018-02,2018,2,8965.137,15217.05,0.5891507880962473
SE,2018-03,2018,3,8976.61,15772.041,0.5691470114742918
SE,2018-04,2018,4,7180.129,12960.954,0.55398152018748
SE,2018-05,2018,5,7848.983,12852.313,0.6107058706086601
SE,2018-06,2018,6,5856.415,11352.473,0.5158712995838
SE,2018-07,2018,7,4407.995,9973.195,0.4419842387519747
SE,2018-08,2018,8,5568.517,10335.544,0.5387734791705207
SE,2018-09,2018,9,6575.145,10781.0,0.6098826639458307
SE,2018-10,2018,10,6876.88,12941.105,0.531398207494646
SE,2018-11,2018,11,8370.522,14156.024,0.5913045923064274
SE,2018-12,2018,12,9233.011,15954.52,0.578708165460321
SE,2019-01,2019,1,9765.599,16379.054,0.5962248491274282
SE,2019-02,2019,2,8822.8,14731.4,0.598911169338963
SE,2019-03,2019,3,9501.944,15659.605,0.6067805669427805
SE,2019-04,2019,4,7876.436,13321.096,0.5912753725369144
SE,2019-05,2019,5,7690.201,12737.766,0.6037323185243001
SE,2019-06,2019,6,6966.042,12835.497,0.5427169668615092
SE,2019-07,2019,7,6729.623,11923.827,0.5643844883022875
SE,2019-08,2019,8,5744.563,10806.646,0.5315768648292911
SE,2019-09,2019,9,6881.869,11356.481,0.6059860444445775
SE,2019-10,2019,10,8304.975,13923.566,0.5964689649189008
SE,2019-11,2019,11,9094.918,14855.982,0.6122057767705965
SE,2019-12,2019,12,9965.087,15914.402,0.6261678572653876
SE,2020-01,2020,1,10737.365,16688.692,0.6433916450732029
SE,2020-02,2020,2,10605.406,15449.703,0.6864472410893595
SE,2020-03,2020,3,11060.275,16394.797,0.6746210398335521
SE,2020-04,2020,4,9547.285,13637.752,0.7000629575900779
SE,2020-05,2020,5,8538.053,12076.081,0.7070218392870998
SE,2020-06,2020,6,7175.081,10208.824,0.7028312957496378
SE,2020-07,2020,7,7107.571,10917.137,0.6510471564110627
SE,2020-08,2020,8,7707.466,10367.656,0.7434145191545707
SE,2020-09,2020,9,7756.762,11038.78,0.7026829051761154
SE,2020-10,2020,10,8782.456,12868.134,0.6824964676308158
SE,2020-11,2020,11,10261.922,14010.448,0.7324478132319537
SE,2020-12,2020,12,10332.79,15060.207,0.6860988032900213
SE,2021-01,2021,1,11214.0,16556.0,0.677337521140372
SE,2021-02,2021,2,10514.0,15438.0,0.6810467677160253
SE,2021-03,2021,3,10767.0,16002.0,0.6728533933258343
SE,2021-04,2021,4,9830.0,14926.0,0.6585823395417393
SE,2021-05,2021,5,8758.0,12694.0,0.6899322514573815
SE,2021-06,2021,6,7577.0,11062.0,0.6849575122039414
SE,2021-07,2021,7,7893.0,11497.0,0.6865269200661042
SE,2021-08,2021,8,8303.0,11631.0,0.7138681110824521
SE,2021-09,2021,9,8180.0,12056.0,0.6785003317850034
SE,2021-10,2021,10,9749.0,14261.0,0.6836126498842998
SE,2021-11,2021,11,10458.0,15600.0,0.6703846153846154
SE,2021-12,2021,12,11917.0,17259.0,0.6904803291036561
SE,2022-01,2022,1,12000.0,17172.0,0.6988120195667366
SE,2022-02,2022,2,11050.0,15543.0,0.7109309657080358
SE,2022-03,2022,3,10962.0,16272.0,0.6736725663716814
SE,2022-04,2022,4,9419.0,14079.0,0.669010583138007
SE,2022-05,2022,5,9196.0,13122.0,0.7008078036884621
SE,2022-06,2022,6,8269.0,12106.0,0.6830497274078969
SE,2022-07,2022,7,8901.0,13147.0,0.677036586293451
SE,2022-08,2022,8,8754.0,13172.0,0.6645915578499848
SE,2022-09,2022,9,8766.0,12286.0,0.7134950349991861
SE,2022-10,2022,10,9712.0,13774.0,0.7050965587338464
SE,2022-11,2022,11,9747.0,13959.0,0.6982591876208898
SE,2022-12,2022,12,11039.0,15336.0,0.7198095983307251
SE,2023-01,2023,1,11469.0,15958.0,0.7186990850983832
SE,2023-02,2023,2,11161.0,15225.0,0.7330706075533662
SE,2023-03,2023,3,11472.0,15692.0,0.7310731582972215
SE,2023-04,2023,4,8967.0,13291.0,0.6746670679407117
SE,2023-05,2023,5,9019.0,12302.0,0.7331328239310682
SE,2023-06,2023,6,7039.0,10617.0,0.6629933126118489
SE,2023-07,2023,7,7051.0,10794.0,0.6532332777468964
SE,2023-08,2023,8,8243.0,11720.0,0.7033276450511945
SE,2023-09,2023,9,8271.0,11281.0,0.7331796826522471
SE,2023-10,2023,10,10178.0,14308.0,0.7113502935420744
SE,2023-11,2023,11,10711.0,15769.0,0.6792440864988268
SE,2023-12,2023,12,10913.0,16190.0,0.6740580605311921
SE,2024-01,2024,1,12469.517,17343.155,0.7189878081583195
SE,2024-02,2024,2,10947.401,15743.797,0.6953469356852098
SE,2024-03,2024,3,10772.13,15736.538,0.6845298502122893
SE,2024-04,2024,4,9708.582,13672.312,0.7100907293514075
SE,2024-05,2024,5,9282.79,12959.889,0.7162707952205456
SE,2024-06,2024,6,7854.196,11464.057,0.6851148768712507
SE,2024-07,2024,7,7763.496,11525.458,0.6735954441029588
SE,2024-08,2024,8,8456.568,12857.693,0.6577049242037433
SE,2024-09,2024,9,8714.122,12185.211,0.7151391961944689
SE,2024-10,2024,10,9951.561,14021.997,0.7097106781580398
SE,2024-11,2024,11,11215.207,15444.567,0.7261587197621016
SE,2024-12,2024,12,12143.723,16620.819,0.7306332497814939
SI,2015-01,2015,1,,1267.0,
SI,2015-02,2015,2,,1084.0,
SI,2015-03,2015,3,,1206.0,
SI,2015-04,2015,4,,843.0,
SI,2015-05,2015,5,,922.0,
SI,2015-06,2015,6,,1270.0,
SI,2015-07,2015,7,,1322.0,
SI,2015-08,2015,8,,1193.0,
SI,2015-09,2015,9,,1265.0,
SI,2015-10,2015,10,,1380.0,
SI,2015-11,2015,11,,1208.0,
SI,2015-12,2015,12,,1171.0,
SI,2016-01,2016,1,,1232.0,
SI,2016-02,2016,2,,1229.0,
SI,2016-03,2016,3,,1349.0,
SI,2016-04,2016,4,,1248.0,
SI,2016-05,2016,5,,1326.0,
SI,2016-06,2016,6,,1442.0,
SI,2016-07,2016,7,,1466.0,
SI,2016-08,2016,8,,1337.0,
SI,2016-09,2016,9,,1229.0,
SI,2016-10,2016,10,,879.0,
SI,2016-11,2016,11,,1316.0,
SI,2016-12,2016,12,,1379.0,
SI,2017-01,2017,1,205.631,1319.521,0.15583761076936253
SI,2017-02,2017,2,257.698,1167.876,0.2206552750463234
SI,2017-03,2017,3,326.64,1318.208,0.24779094042821767
SI,2017-04,2017,4,285.721,1125.549,0.25385034325471395
SI,2017-05,2017,5,412.055,1274.673,0.32326329968548795
SI,2017-06,2017,6,373.466,1160.311,0.32186715458183196
SI,2017-07,2017,7,362.195,1305.873,0.2773585180182146
SI,2017-08,2017,8,366.953,1303.747,0.2814602833218408
SI,2017-09,2017,9,556.955,1372.291,0.40585779546757944
SI,2017-10,2017,10,347.02,1247.763,0.27811371229953125
SI,2017-11,2017,11,384.34,1286.931,0.2986484900899893
SI,2017-12,2017,12,474.9,1376.98,0.3448851835175529
SI,2018-01,2018,1,433.155,1356.287,0.3193682458063817
SI,2018-02,2018,2,288.054,1228.938,0.23439262192234267
SI,2018-03,2018,3,439.817,1425.777,0.3084753085510567
SI,2018-04,2018,4,673.343,1022.255,0.6586839878503895
SI,2018-05,2018,5,664.36,1331.241,0.4990531391385932
SI,2018-06,2018,6,514.605,1182.412,0.4352163205380189
SI,2018-07,2018,7,356.138,1254.848,0.2838096725659203
SI,2018-08,2018,8,306.753,1251.928,0.24502447425091536
SI,2018-09,2018,9,360.371,1263.067,0.2853142390704531
SI,2018-10,2018,10,294.261,1316.106,0.22358457449475955
SI,2018-11,2018,11,509.913,1480.504,0.34441852234104064
SI,2018-12,2018,12,286.757,1170.891,0.24490494845378433
SI,2019-01,2019,1,223.679,1194.037,0.18733004086138033
SI,2019-02,2019,2,348.842,1208.274,0.28871100429207286
SI,2019-03,2019,3,307.113,1162.474,0.2641891345526868
SI,2019-04,2019,4,423.981,1210.422,0.35027535851132907
SI,2019-05,2019,5,551.508,1396.394,0.394951568110433
SI,2019-06,2019,6,584.617,1423.947,0.4105609267760668
SI,2019-07,2019,7,373.694,1345.783,0.27767775339709305
SI,2019-08,2019,8,315.585,1146.862,0.2751726014115037
SI,2019-09,2019,9,240.238,1024.855,0.23441169726449107
SI,2019-10,2019,10,266.708,819.9,0.3252933284546896
SI,2019-11,2019,11,634.97,1530.204,0.4149577441961987
SI,2019-12,2019,12,542.823,1472.479,0.36864566489573025
SI,2020-01,2020,1,327.796,1222.935,0.2680404109785066
SI,2020-02,2020,2,245.914,1086.44,0.2263484407790582
SI,2020-03,2020,3,360.975,1178.134,0.30639553734974123
SI,2020-04,2020,4,343.847,1095.748,0.3138011659615167
SI,2020-05,2020,5,492.754,1232.542,0.399786782113713
SI,2020-06,2020,6,533.923,1375.758,0.38809369089621865
SI,2020-07,2020,7,496.152,1446.395,0.3430266282723599
SI,2020-08,2020,8,472.595,1358.748,0.34781651932514346
SI,2020-09,2020,9,497.506,1393.772,0.3569493432211294
SI,2020-10,2020,10,681.129,1733.727,0.39286981168315427
SI,2020-11,2020,11,392.19,1409.776,0.2781931313910862
SI,2020-12,2020,12,507.538,1464.975,0.34644823290499843
SI,2021-01,2021,1,463.804,1434.398,0.32334400912438527
SI,2021-02,2021,2,463.844,1308.584,0.3544625335477126
SI,2021-03,2021,3,378.745,1332.432,0.28425090361084093
SI,2021-04,2021,4,393.784,757.73,0.5196890713050822
SI,2021-05,2021,5,732.847,1367.246,0.5360022995130357
SI,2021-06,2021,6,626.054,1283.466,0.48778386026587384
SI,2021-07,2021,7,479.315,1168.98,0.41002840082807235
SI,2021-08,2021,8,432.219,1327.359,0.32562328654116934
SI,2021-09,2021,9,260.922,1047.95,0.24898325301779667
SI,2021-10,2021,10,276.788,1155.639,0.23951078148106808
SI,2021-11,2021,11,337.674,1252.605,0.2695774006969475
SI,2021-12,2021,12,309.866,1251.793,0.24753773187739508
SI,2022-01,2022,1,285.075,1227.988,0.2321480340198764
SI,2022-02,2022,2,202.057,1049.188,0.1925841698532579
SI,2022-03,2022,3,220.484,1223.392,0.18022350971724516
SI,2022-04,2022,4,329.691,1097.717,0.3003424379872043
SI,2022-05,2022,5,400.623,1165.389,0.34376761750797374
SI,2022-06,2022,6,342.045,1109.254,0.3083558860279071
SI,2022-07,2022,7,260.0,1021.293,0.2545792441542241
SI,2022-08,2022,8,231.999,1009.616,0.22978934565220838
SI,2022-09,2022,9,329.647,1018.528,0.32365040529077255
SI,2022-10,2022,10,349.641,527.053,0.6633886914598722
SI,2022-11,2022,11,293.099,771.708,0.37980557412907473
SI,2022-12,2022,12,409.579,1187.944,0.3447797202561737
SI,2023-01,2023,1,353.712,1153.979,0.30651510989368086
SI,2023-02,2023,2,277.975,1070.991,0.25954933328104535
SI,2023-03,2023,3,358.047,1178.77,0.30374627789984476
SI,2023-04,2023,4,408.799,1154.2,0.35418385028591226
SI,2023-05,2023,5,613.102,1279.537,0.479159258387995
SI,2023-06,2023,6,543.331,1348.678,0.40286191366656826
SI,2023-07,2023,7,595.505,1416.275,0.4204727189281742
SI,2023-08,2023,8,603.089,1431.264,0.4213681053949517
SI,2023-09,2023,9,451.759,1216.942,0.37122475845192293
SI,2023-10,2023,10,458.749,876.955,0.5231157813114699
SI,2023-11,2023,11,562.029,1069.824,0.5253471599066762
SI,2023-12,2023,12,505.209,1330.131,0.37981898023578126
SI,2024-01,2024,1,491.631,1383.569,0.35533536816739897
SI,2024-02,2024,2,437.747,1285.019,0.34065410705989563
SI,2024-03,2024,3,545.858,1380.155,0.39550485271581814
SI,2024-04,2024,4,621.51,885.291,0.7020403460557036
SI,2024-05,2024,5,721.35,1322.368,0.545498681153809
SI,2024-06,2024,6,734.416,1517.076,0.4840996759555883
SI,2024-07,2024,7,605.525,1393.827,0.4344333981189918
SI,2024-08,2024,8,446.143,1262.55,0.3533665993426003
SI,2024-09,2024,9,549.881,1300.723,0.4227502704265243
SI,2024-10,2024,10,688.539,1515.013,0.45447728831369766
SI,2024-11,2024,11,375.673,1342.022,0.27993058236005075
SI,2024-12,2024,12,290.18,1269.414,0.22859366605378545
SK,2015-01,2015,1,,2345.0,
SK,2015-02,2015,2,,2078.0,
SK,2015-03,2015,3,,2211.0,
SK,2015-04,2015,4,,2019.0,
SK,2015-05,2015,5,,2142.0,
SK,2015-06,2015,6,,1705.0,
SK,2015-07,2015,7,,1778.0,
SK,2015-08,2015,8,,1883.0,
SK,2015-09,2015,9,,1827.0,
SK,2015-10,2015,10,,1891.0,
SK,2015-11,2015,11,,1996.0,
SK,2015-12,2015,12,,2146.0,
SK,2016-01,2016,1,,2162.0,
SK,2016-02,2016,2,,2220.0,
SK,2016-03,2016,3,,2220.0,
SK,2016-04,2016,4,,1785.0,
SK,2016-05,2016,5,,1589.0,
SK,2016-06,2016,6,,1588.0,
SK,2016-07,2016,7,,2059.0,
SK,2016-08,2016,8,,2083.0,
SK,2016-09,2016,9,,1893.0,
SK,2016-10,2016,10,,1857.0,
SK,2016-11,2016,11,,2171.0,
SK,2016-12,2016,12,,2243.0,
SK,2017-01,2017,1,614.0,2292.0,0.26788830715532286
SK,2017-02,2017,2,412.0,2075.0,0.19855421686746988
SK,2017-03,2017,3,584.0,2257.0,0.25875055383252105
SK,2017-04,2017,4,527.0,1860.0,0.2833333333333333
SK,2017-05,2017,5,671.0,1967.0,0.3411286222674123
SK,2017-06,2017,6,582.0,1893.0,0.3074484944532488
SK,2017-07,2017,7,441.0,2067.0,0.21335268505079827
SK,2017-08,2017,8,442.0,2072.0,0.2133204633204633
SK,2017-09,2017,9,426.0,1995.0,0.21353383458646616
SK,2017-10,2017,10,451.0,1958.0,0.2303370786516854
SK,2017-11,2017,11,490.0,2245.0,0.2182628062360802
SK,2017-12,2017,12,463.0,2254.0,0.2054125998225377
SK,2018-01,2018,1,637.0,2444.0,0.26063829787234044
SK,2018-02,2018,2,431.0,2092.0,0.20602294455066922
SK,2018-03,2018,3,438.0,2209.0,0.19827976459936622
