country,time_period,C0000,CF,CF_NR_OTH,CF_R,FE,G3000,N9000,O4000XBIO,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,TOTAL,X9900,year,month,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
NL,2018-04,2497.0,7893.0,116.0,371.0,,4876.0,342.0,33.0,1438.0,13.0,13.0,0.0,0.0,0.0,779.0,488.0,291.0,275.0,0.0,275.0,0.0,9302.0,0.0,2018,4,0.15459041066437326,0.0013975489142119973,0.0013975489142119973,0.0,0.0,0.0,0.08374543109008815,0.05246183616426575,0.0312835949258224,0.02956353472371533,0.0,0.02956353472371533,0.0,0.8485271984519458,0.03988389593635777,0.012470436465276284,0.2684368952913352,0.5241883465921308,0.0035476241668458398,,0.0367662868200387,0.0
NL,2018-05,2206.0,7352.0,104.0,300.0,,4683.0,94.0,59.0,1363.0,13.0,13.0,0.0,0.0,0.0,627.0,395.0,232.0,423.0,0.0,423.0,0.0,8509.0,0.0,2018,5,0.1601833352920437,0.0015277941003643202,0.0015277941003643202,0.0,0.0,0.0,0.07368668468680221,0.046421436126454343,0.027265248560347868,0.04971206957339288,0.0,0.04971206957339288,0.0,0.8640263250675755,0.03525678693148431,0.012222352802914562,0.2592549065695146,0.5503584440004701,0.006933834763191914,,0.011047126571865084,0.0
NL,2018-06,1674.0,6918.0,109.0,300.0,,4683.0,222.0,152.0,1470.0,13.0,13.0,0.0,0.0,0.0,790.0,600.0,190.0,367.0,0.0,367.0,0.0,8310.0,0.0,2018,6,0.17689530685920576,0.0015643802647412755,0.0015643802647412755,0.0,0.0,0.0,0.0950661853188929,0.07220216606498195,0.02286401925391095,0.04416365824308063,0.0,0.04416365824308063,0.0,0.8324909747292418,0.036101083032490974,0.013116726835138388,0.20144404332129964,0.5635379061371841,0.01829121540312876,,0.026714801444043323,0.0
NL,2018-07,1913.0,7235.0,109.0,386.0,,4816.0,348.0,11.0,1037.0,1.0,1.0,0.0,0.0,0.0,424.0,294.0,130.0,226.0,0.0,226.0,0.0,8234.0,0.0,2018,7,0.12594121933446684,0.00012144765606023804,0.00012144765606023804,0.0,0.0,0.0,0.051493806169540926,0.03570561088170998,0.015788195287830945,0.027447170269613796,0.0,0.027447170269613796,0.0,0.8786737915958222,0.04687879523925188,0.013237794510565946,0.23232936604323537,0.5848919115861064,0.0013359242166626185,,0.04226378430896284,0.0
NL,2018-08,3200.0,7075.0,116.0,371.0,,3358.0,40.0,30.0,1671.0,5.0,5.0,0.0,0.0,0.0,1100.0,900.0,200.0,195.0,0.0,195.0,0.0,8415.0,0.0,2018,8,0.19857397504456328,0.0005941770647653001,0.0005941770647653001,0.0,0.0,0.0,0.13071895424836602,0.10695187165775401,0.023767082590612002,0.023172905525846704,0.0,0.023172905525846704,0.0,0.8407605466428996,0.044087938205585264,0.013784907902554962,0.38027332144979203,0.3990493166963755,0.0035650623885918,,0.004753416518122401,0.0
NL,2018-09,2978.0,6566.0,116.0,371.0,,3100.0,175.371,1.0,1680.0,5.0,5.0,0.0,0.0,0.0,1100.0,900.0,200.0,204.0,0.0,204.0,0.0,8050.371,0.0,2018,9,0.20868603446971573,0.0006210893883027254,0.0006210893883027254,0.0,0.0,0.0,0.13663966542659958,0.11179608989449058,0.024843575532109016,0.025340447042751197,0.0,0.025340447042751197,0.0,0.8156145847191391,0.046084832612062226,0.01440927380862323,0.36992083967310324,0.38507542074768975,0.00012421787766054508,,0.021784213423207452,0.0
NL,2018-10,3076.0,7844.0,87.0,294.0,,4361.0,334.0,26.0,1836.0,3.0,3.0,0.0,0.0,0.0,1396.0,902.0,494.0,143.0,0.0,143.0,0.0,9720.0,0.0,2018,10,0.18888888888888888,0.00030864197530864197,0.00030864197530864197,0.0,0.0,0.0,0.14362139917695474,0.09279835390946502,0.050823045267489715,0.0147119341563786,0.0,0.0147119341563786,0.0,0.8069958847736626,0.030246913580246913,0.008950617283950617,0.31646090534979426,0.44866255144032924,0.002674897119341564,,0.034362139917695475,0.0
NL,2018-11,2167.0,8519.0,100.0,363.0,,5785.0,347.0,104.0,1542.0,8.0,8.0,0.0,0.0,0.0,1085.0,692.0,393.0,86.0,0.0,86.0,0.0,10045.0,0.0,2018,11,0.15350920856147338,0.0007964161274265803,0.0007964161274265803,0.0,0.0,0.0,0.10801393728222997,0.0688899950223992,0.03912394225983076,0.008561473369835738,0.0,0.008561473369835738,0.0,0.8480836236933798,0.03613738178198109,0.009955201592832254,0.21572921851667495,0.5759084121453459,0.010353409656545545,,0.034544549527127925,0.0
NL,2018-12,2747.0,8722.0,64.0,363.0,,5526.0,360.0,22.0,1733.0,10.0,10.0,0.0,0.0,0.0,1302.0,895.0,407.0,58.0,0.0,58.0,0.0,10452.0,0.0,2018,12,0.1658055874473785,0.0009567546880979717,0.0009567546880979717,0.0,0.0,0.0,0.12456946039035591,0.08562954458476847,0.03893991580558745,0.005549177190968236,0.0,0.005549177190968236,0.0,0.8344814389590509,0.03473019517795637,0.006123230003827019,0.26282051282051283,0.5287026406429391,0.002104860313815538,,0.03444316877152698,0.0
NL,2019-01,2735.828,9901.74,164.962,393.576,,6489.219,360.784,118.155,1753.708,10.434,10.434,0.0,0.0,0.0,1269.339,898.607,370.732,80.359,0.0,80.359,0.0,11678.25,55.594,2019,1,0.1501687324727592,0.0008934557831866932,0.0008934557831866932,0.0,0.0,0.0,0.10869256952026202,0.07694705970500718,0.031745509815254855,0.006881082353948579,0.0,0.006881082353948579,0.0,0.8478787489563933,0.033701624815361896,0.014125575321644938,0.23426694924325134,0.5556670734056901,0.010117526170445059,,0.0308936698563569,0.004760473529852503
NL,2019-02,2334.391,8789.891,143.233,343.226,,5878.907,247.09,90.134,1499.239,8.055,8.055,0.0,0.0,0.0,953.473,655.864,297.609,194.485,0.0,194.485,0.0,10242.217,49.223,2019,2,0.14637836710548116,0.0007864508240745143,0.0007864508240745143,0.0,0.0,0.0,0.09309244277874604,0.06403535484553784,0.029057087933208207,0.01898856468282209,0.0,0.01898856468282209,0.0,0.8582019888858046,0.033510908819838515,0.01398456994223028,0.22791852584259834,0.5739877411306555,0.00880024315048197,,0.024124659729431626,0.00480589309912102
NL,2019-03,1981.988,8360.711,132.589,421.846,,5733.352,359.383,90.936,2178.701,8.892,8.892,0.0,0.0,0.0,1440.035,1059.381,380.654,307.928,0.0,307.928,0.0,10528.574,51.625,2019,3,0.2069322018347404,0.0008445588167970325,0.0008445588167970325,0.0,0.0,0.0,0.1367739828774533,0.10061960907526508,0.036154373802188215,0.029246885665618155,0.0,0.029246885665618155,0.0,0.7940971873304019,0.040066774474871905,0.012593253369354672,0.18824847505464654,0.5445516173415317,0.008637067089997183,,0.03413406221963202,0.004903323090097481
NL,2019-04,1615.031,6881.737,123.254,358.298,,4703.507,347.101,81.647,1795.702,8.459,8.459,0.0,0.0,0.0,812.979,548.795,264.184,615.966,0.0,615.966,0.0,8716.668,50.426,2019,4,0.20600784611734668,0.0009704396221124861,0.0009704396221124861,0.0,0.0,0.0,0.09326717502605354,0.06295926379208201,0.030307911233971516,0.07066530467834728,0.0,0.07066530467834728,0.0,0.7894916956800466,0.04110492679083338,0.014140036078005954,0.18528077471804594,0.539599190883489,0.009366767209672321,,0.03982037631810687,0.005785008675333282
NL,2019-05,1346.853,7584.252,130.361,368.219,,5636.262,329.488,102.557,1791.473,8.446,8.446,0.0,0.0,0.0,688.285,450.55,237.735,726.523,0.0,726.523,0.0,9386.587,49.593,2019,5,0.19085456726710145,0.0008997945685689592,0.0008997945685689592,0.0,0.0,0.0,0.07332643909868411,0.0479993420398703,0.025327097058813818,0.07740012424111128,0.0,0.07740012424111128,0.0,0.8079882496161811,0.0392282093587371,0.013888008495526648,0.14348697774814212,0.6004591445218587,0.010925909491916498,,0.0351020024637283,0.005283390011726307
NL,2019-06,1047.287,6528.775,128.719,365.935,,4907.664,31.514,79.17,1804.407,6.403,6.403,0.0,0.0,0.0,583.145,414.018,169.127,848.924,0.0,848.924,0.0,8008.354,9.593,2019,6,0.22531558919598207,0.0007995400802711767,0.0007995400802711767,0.0,0.0,0.0,0.072817085758197,0.05169826408772639,0.021118821670470612,0.1060048044829187,0.0,0.1060048044829187,0.0,0.8152455548293693,0.0456941588745952,0.016073090675062563,0.13077431392268624,0.6128180647358995,0.009885926621125888,,0.003935140729293435,0.0011978741199502418
NL,2019-07,1135.459,7412.606,131.361,386.743,,5616.206,308.644,142.837,1748.459,0.976,0.976,0.0,0.0,0.0,548.58,341.252,207.328,812.16,0.0,812.16,0.0,9120.663,37.697,2019,7,0.19170305930610526,0.00010700976453137232,0.00010700976453137232,0.0,0.0,0.0,0.06014694326497975,0.03741526246502036,0.022731680799959388,0.0890461581575813,0.0,0.0890461581575813,0.0,0.8127266625244238,0.04240294811901284,0.014402571392013935,0.12449303301744621,0.6157672967414759,0.01566081325447503,,0.03384008377461156,0.004133142513872073
NL,2019-08,635.986,7048.567,128.987,417.175,,5745.342,317.578,121.077,1919.29,1.025,1.025,0.0,0.0,0.0,760.611,502.497,258.114,740.479,0.0,740.479,0.0,8906.696,38.436,2019,8,0.2154884370141296,0.00011508195631691032,0.00011508195631691032,0.0,0.0,0.0,0.08539766036698682,0.05641789053988146,0.02897976982710536,0.08313733846984336,0.0,0.08313733846984336,0.0,0.791378419112991,0.04683835622098251,0.01448202565799933,0.07140537860504052,0.6450587288484978,0.013593929780470783,,0.035656095144596826,0.004315404949265137
NL,2019-09,544.247,7188.529,98.462,248.703,,6154.767,336.721,142.35,1659.876,0.506,0.506,0.0,0.0,0.0,924.571,611.734,312.837,486.096,0.0,486.096,0.0,8973.96,37.537,2019,9,0.18496583448109866,5.6385363875033996e-05,5.6385363875033996e-05,0.0,0.0,0.0,0.10302820605396058,0.0681676762544072,0.034860529799553376,0.054167390984582064,0.0,0.054167390984582064,0.0,0.8010431292316883,0.027713852078680986,0.010971967782339125,0.06064736192271862,0.6858473851008919,0.015862562347057487,,0.03752200812127534,0.0041828802446188754
NL,2019-10,1631.382,8822.724,130.932,379.021,,6529.843,354.233,151.546,1762.134,4.763,4.763,0.0,0.0,0.0,1111.362,753.151,358.211,266.988,0.0,266.988,0.0,10596.409,36.339,2019,10,0.16629539309024408,0.0004494918986233921,0.0004494918986233921,0.0,0.0,0.0,0.10488100261135637,0.0710760598236629,0.03380494278769346,0.025196082937153523,0.0,0.025196082937153523,0.0,0.8326145206361891,0.035768815643110796,0.012356261446684438,0.15395611853034363,0.6162316875462244,0.014301637469825863,,0.03342953258976697,0.003429369326910654
NL,2019-11,2263.19,9409.971,126.539,666.454,,6224.601,347.521,129.187,1758.766,8.043,8.043,0.0,0.0,0.0,937.094,631.51,305.584,147.175,0.0,147.175,0.0,10887.59,37.786,2019,11,0.16153859577739427,0.0007387309771951368,0.0007387309771951368,0.0,0.0,0.0,0.086069919973107,0.05800273522423236,0.028067184748874634,0.01351768389515035,0.0,0.01351768389515035,0.0,0.864284106951125,0.06121226093194177,0.011622314947568746,0.2078687753671841,0.5717152280715934,0.01186552763283702,,0.031919001358427346,0.003470556844995082
NL,2019-12,1994.535,8530.582,137.429,710.397,,5552.596,360.242,135.625,2305.992,8.18,8.18,0.0,0.0,0.0,1478.453,1067.707,410.746,108.962,0.0,108.962,0.0,10525.791,39.372,2019,12,0.21908016224148857,0.0007771387442520948,0.0007771387442520948,0.0,0.0,0.0,0.1404600376351763,0.10143722215271044,0.03902281548246588,0.010351906094278331,0.0,0.010351906094278331,0.0,0.8104456947701129,0.06749107976778183,0.013056405927117497,0.18949027203751245,0.5275229196551594,0.012885017382541608,,0.03422469627223266,0.0037405264839478576
NL,2020-01,935.3,9235.648,135.971,513.075,,7505.189,360.683,146.113,2159.622,10.648,10.648,0.0,0.0,0.0,1523.171,1105.987,417.184,112.728,0.0,112.728,0.0,11242.878,0.0,2020,1,0.1920880045127235,0.0009470884590226808,0.0009470884590226808,0.0,0.0,0.0,0.13547874485518743,0.09837223173639348,0.03710651311879396,0.010026614181884745,0.0,0.010026614181884745,0.0,0.8214665319680601,0.045635557016628664,0.012093967398739006,0.08319044287414663,0.6675505150905311,0.01299604958801474,,0.032081020535845,0.0
NL,2020-02,841.608,7581.515,124.74,588.6,,5882.276,329.871,144.291,2696.791,2.405,2.405,0.0,0.0,0.0,1892.691,1470.021,422.67,213.095,0.0,213.095,0.0,10058.334,38.757,2020,2,0.2681150775068714,0.00023910520370470893,0.00023910520370470893,0.0,0.0,0.0,0.18817142083370864,0.14614955120798334,0.042021869625725294,0.021185914088754657,0.0,0.021185914088754657,0.0,0.7537545482184226,0.058518637380703405,0.012401656178846317,0.08367270365052501,0.5848161335664533,0.01434541744189445,,0.03279578904418962,0.0038532226112197106
NL,2020-03,920.319,7222.311,112.473,705.13,,5345.94,359.589,138.449,2804.287,5.751,5.751,0.0,0.0,0.0,1445.485,1075.857,369.628,647.921,0.0,647.921,0.0,9722.291,41.234,2020,3,0.28843890807218175,0.0005915272439386973,0.0005915272439386973,0.0,0.0,0.0,0.14867740535641238,0.1106587943109294,0.03801861104548301,0.06664283140671269,0.0,0.06664283140671269,0.0,0.7428610190746193,0.072527144065118,0.011568569589204849,0.09466071320021176,0.5498642243890869,0.014240367830997861,,0.03698603549307463,0.004241181425242261
NL,2020-04,471.44,5814.202,138.467,552.221,,4547.887,347.05,104.187,2489.222,6.62,6.62,0.0,0.0,0.0,824.403,603.739,220.664,1105.978,0.0,1105.978,0.0,8138.245,39.992,2020,4,0.3058671740651701,0.0008134431932191768,0.0008134431932191768,0.0,0.0,0.0,0.10129985027484427,0.07418540483851249,0.027114445436331788,0.13589883322509952,0.0,0.13589883322509952,0.0,0.7144294623718014,0.06785504737200711,0.017014356289347398,0.05792895151227322,0.5588289612809642,0.012802145917209422,,0.042644329336361836,0.004914081598673915
NL,2020-05,500.895,6795.698,153.639,662.063,,5402.22,311.15,76.881,2868.861,3.7,3.7,0.0,0.0,0.0,789.007,580.624,208.383,1414.091,0.0,1414.091,0.0,9351.423,37.777,2020,5,0.30678336334480855,0.00039566170838384703,0.00039566170838384703,0.0,0.0,0.0,0.08437293447211187,0.062089373991530486,0.022283560480581405,0.15121666510006015,0.0,0.15121666510006015,0.0,0.7267020217137007,0.07079810206425267,0.016429478166050237,0.05356350578943974,0.577689620071726,0.008221315622232038,,0.03327301096314432,0.0040397060425990785
NL,2020-06,388.944,6820.224,136.96,516.141,,5683.439,156.318,94.74,2559.52,2.405,2.405,0.0,0.0,0.0,763.163,512.06,251.103,1277.811,0.0,1277.811,0.0,9045.703,25.782,2020,6,0.28295423805092873,0.00026587209418659885,0.00026587209418659885,0.0,0.0,0.0,0.08436746154500098,0.056608093367646495,0.02775936817735449,0.14126165760693227,0.0,0.14126165760693227,0.0,0.7539739034102713,0.057059246804808866,0.015140890652722073,0.04299765313983889,0.6283026316473137,0.010473481165587682,,0.017280912274037743,0.002850193069571265
NL,2020-07,540.39,8203.387,139.129,696.131,,6723.126,303.985,104.611,2764.95,1.152,1.152,0.0,0.0,0.0,839.605,554.59,285.015,1228.062,0.0,1228.062,0.0,10613.562,37.371,2020,7,0.26051103295952854,0.00010854037504091463,0.00010854037504091463,0.0,0.0,0.0,0.07910680693248884,0.05225295711279588,0.026853849819692955,0.11570686636588168,0.0,0.11570686636588168,0.0,0.7729155395709754,0.06558881928611714,0.01310860576307935,0.05091504623989571,0.6334467165688579,0.009856351713025279,,0.028641185682996905,0.0035210610726163377
NL,2020-08,596.685,8449.713,137.424,680.411,,6923.333,346.303,111.86,2726.5,0.077,0.077,0.0,0.0,0.0,869.716,536.75,332.966,1176.296,0.0,1176.296,0.0,10882.51,40.405,2020,8,0.2505396273469999,7.07557355793838e-06,7.07557355793838e-06,0.0,0.0,0.0,0.07991869522747969,0.04932226113277176,0.03059643409470793,0.10809050485595695,0.0,0.10809050485595695,0.0,0.7764489074671193,0.06252335169000534,0.01262796909904057,0.05482972218725275,0.6361889858130155,0.010278878677805027,,0.03182197856928227,0.0037128383066038994
NL,2020-09,1152.938,7771.542,127.58,664.568,,5732.896,337.204,93.56,2474.225,0.666,0.666,0.0,0.0,0.0,973.283,526.623,446.66,835.708,0.0,835.708,0.0,9957.926,39.523,2020,9,0.24846790385869508,6.688139678884942e-05,6.688139678884942e-05,0.0,0.0,0.0,0.09773952929555814,0.05288480753924061,0.04485472175631754,0.08392390142284649,0.0,0.08392390142284649,0.0,0.7804378140588714,0.0667375917435016,0.012811904808290402,0.11578093671312682,0.5757118500378493,0.00939553075610323,,0.0338628746588396,0.0039689991670956385
NL,2020-10,1093.429,7565.623,137.838,744.629,,5481.552,354.238,108.175,3066.591,2.648,2.648,0.0,0.0,0.0,1949.139,1028.845,920.294,370.175,0.0,370.175,0.0,10282.999,41.176,2020,10,0.29821951747734293,0.00025751242414785805,0.00025751242414785805,0.0,0.0,0.0,0.18954966347852412,0.10005300982719147,0.08949665365133265,0.035998739278298095,0.0,0.035998739278298095,0.0,0.735740905936099,0.07241360229637288,0.013404455256681441,0.10633366783367383,0.5330693895817747,0.010519790967596126,,0.034448899586589476,0.0040042792963414665
NL,2020-11,1070.487,7948.183,127.666,747.084,,5916.833,301.352,86.113,2651.863,2.757,2.757,0.0,0.0,0.0,1650.161,911.626,738.535,251.861,0.0,251.861,0.0,10194.281,39.967,2020,11,0.260132421305632,0.0002704457528686918,0.0002704457528686918,0.0,0.0,0.0,0.1618712491837335,0.08942523754250054,0.07244601164123295,0.02470610727720768,0.0,0.02470610727720768,0.0,0.7796707781549281,0.07328461909182216,0.012523296150066884,0.1050085827534085,0.5804070929573159,0.008447187202314708,,0.02956088810971563,0.003920531521546247
NL,2020-12,1073.082,8272.84,143.007,830.083,,6120.87,357.369,105.798,2787.633,7.237,7.237,0.0,0.0,0.0,1819.306,948.867,870.439,131.007,0.0,131.007,0.0,10626.393,38.634,2020,12,0.26233106567769515,0.00068104012339841,0.00068104012339841,0.0,0.0,0.0,0.1712063538399154,0.08929342251881706,0.08191293132109832,0.012328454255362097,0.0,0.012328454255362097,0.0,0.7785181669829075,0.07811521745901925,0.013457717966952663,0.1009827135134189,0.5760063645302785,0.009956153513238218,,0.03363032027895072,0.0036356645194658243
NL,2021-01,1588.943,8861.769,139.127,939.412,,6086.971,357.827,107.316,2973.637,7.39,7.39,0.0,0.0,0.0,1821.881,953.696,868.185,204.954,0.0,204.954,0.0,11288.091,34.27,2021,1,0.2634313454772822,0.0006546722559199779,0.0006546722559199779,0.0,0.0,0.0,0.16139850396315905,0.08448691634395931,0.07691158761919974,0.018156657312560644,0.0,0.018156657312560644,0.0,0.7850547094278386,0.08322151194564253,0.012325113254313772,0.14076277379408086,0.5392382999038544,0.009507010529947003,,0.03169951411624871,0.003035942924273024
NL,2021-02,1036.376,7910.355,101.259,812.835,,5860.451,321.089,99.434,3144.677,4.237,4.237,0.0,0.0,0.0,1861.53,949.027,912.503,466.075,0.0,466.075,0.0,10601.683,38.397,2021,2,0.29662054600198856,0.0003996535267089197,0.0003996535267089197,0.0,0.0,0.0,0.17558815897438168,0.08951663617936888,0.08607152279501283,0.04396235956121306,0.0,0.04396235956121306,0.0,0.7461414381094019,0.07667037393968486,0.00955121936771737,0.09775579971595075,0.5527849681979738,0.009379076888075223,,0.03028660638126984,0.0036217834470244014
NL,2021-03,1210.889,8382.158,132.047,871.69,,6070.745,359.731,96.787,3367.319,11.735,11.735,0.0,0.0,0.0,1645.837,914.676,731.161,838.057,0.0,838.057,0.0,11279.301,41.783,2021,3,0.29853968787604834,0.0010404013511120945,0.0010404013511120945,0.0,0.0,0.0,0.14591657763189403,0.08109332307028601,0.06482325456160802,0.0743004375891733,0.0,0.0743004375891733,0.0,0.7431451647579934,0.07728227130386893,0.01170701978783969,0.10735496818464194,0.5382199659358324,0.008580939545810509,,0.03189302244882019,0.003704396221006958
NL,2021-04,797.271,6386.852,131.933,796.843,,4531.602,332.665,129.203,3546.157,8.157,8.157,0.0,0.0,0.0,1373.735,745.388,628.347,1367.422,0.0,1367.422,0.0,9510.641,41.81,2021,4,0.3728620394776756,0.0008576708972612888,0.0008576708972612888,0.0,0.0,0.0,0.1444418940847415,0.07837410748655112,0.06606778659819039,0.1437781112755702,0.0,0.1437781112755702,0.0,0.6715480060702533,0.08378436322010262,0.013872145946839966,0.08382936544445321,0.4764770324103286,0.013585099048528906,,0.03497818916727064,0.004396128504903087
NL,2021-05,715.785,5904.015,140.82,710.229,,4237.791,209.691,99.39,3566.662,9.451,9.451,0.0,0.0,0.0,1308.518,789.797,518.721,1538.464,0.0,1538.464,0.0,9017.712,47.573,2021,5,0.3955173995354919,0.001048048551561638,0.001048048551561638,0.0,0.0,0.0,0.14510532161594872,0.0875828591554044,0.05752246246054432,0.1706046944058537,0.0,0.1706046944058537,0.0,0.654713191106569,0.07875933496212788,0.015615934507555797,0.07937545576971188,0.4699408231267533,0.011021642740420187,,0.023253237628347415,0.005275506691719585
NL,2021-06,652.586,6070.721,122.914,434.622,,4780.527,0.0,80.072,2956.742,8.983,8.983,0.0,0.0,0.0,659.41,346.505,312.905,1853.727,0.0,1853.727,0.0,8624.519,31.678,2021,6,0.3428297856379005,0.0010415653325130364,0.0010415653325130364,0.0,0.0,0.0,0.07645759722948027,0.040176733334345946,0.036280863895134324,0.21493685618873354,0.0,0.21493685618873354,0.0,0.703890964817864,0.050393766887173654,0.014251693340811238,0.07566636469813563,0.5542949119829176,0.009284227908825987,,0.0,0.0036730164314091023
NL,2021-07,1489.974,6585.851,152.417,830.402,,4017.375,328.66,95.683,3509.018,8.008,8.008,0.0,0.0,0.0,1040.188,593.027,447.161,1630.42,0.0,1630.42,0.0,9633.948,40.821,2021,7,0.3642346834340397,0.000831227239341545,0.000831227239341545,0.0,0.0,0.0,0.10797110385067472,0.061555968539585226,0.04641513531108949,0.16923695249341184,0.0,0.16923695249341184,0.0,0.6836087344461481,0.08619539985061161,0.015820824442897136,0.1546587131257092,0.4170019393918256,0.009931857635104529,,0.03411477828196706,0.004237203688456695
NL,2021-08,1545.868,5318.94,156.663,987.973,,2517.2,350.425,111.236,3794.478,10.202,10.202,0.0,0.0,0.0,1403.534,774.352,629.182,1392.769,0.0,1392.769,0.0,8524.869,48.999,2021,8,0.4451068984168554,0.0011967339322164364,0.0011967339322164364,0.0,0.0,0.0,0.16463994930596587,0.09083447499310546,0.0738054743128604,0.16337717330319093,0.0,0.16337717330319093,0.0,0.6239321683418243,0.11589304187548218,0.018377173889710212,0.18133627625245619,0.29527726467116383,0.013048411653011911,,0.04110620350881638,0.005747771607986
NL,2021-09,1439.271,6291.264,124.189,804.454,,3796.293,339.127,127.057,2846.282,3.405,3.405,0.0,0.0,0.0,923.983,524.7,399.283,1114.44,0.0,1114.44,0.0,8716.426,44.207,2021,9,0.3265423236542134,0.0003906417607400097,0.0003906417607400097,0.0,0.0,0.0,0.10600480059143506,0.060196690707865826,0.04580810988356926,0.12785515531251,0.0,0.12785515531251,0.0,0.7217710561645335,0.09229172598952827,0.014247697393404132,0.16512169093158136,0.43553321051541083,0.014576731334608933,,0.03890665738457483,0.005071688786206641
NL,2021-10,2005.655,6224.32,111.706,807.277,,3176.824,314.272,122.858,3628.469,3.3,3.3,0.0,0.0,0.0,2195.92,1276.368,919.552,621.972,0.0,621.972,0.0,9410.182,50.398,2021,10,0.38558967297338137,0.0003506839718934235,0.0003506839718934235,0.0,0.0,0.0,0.23335574168491108,0.1356369090417167,0.09771883264319435,0.06609563980802921,0.0,0.06609563980802921,0.0,0.6614452302835375,0.08578760750854765,0.011870758716462657,0.2131366853478498,0.33759432070495554,0.013055858005721887,,0.03339701612572424,0.0053556881259044726
NL,2021-11,1836.672,8170.765,118.723,874.123,,5225.224,346.2,116.023,2757.014,3.43,3.43,0.0,0.0,0.0,1588.91,855.448,733.462,290.551,0.0,290.551,0.0,10447.029,47.173,2021,11,0.2639041204920557,0.0003283230093455278,0.0003283230093455278,0.0,0.0,0.0,0.15209204454204156,0.0818843328567385,0.07020771168530306,0.027811830521385552,0.0,0.027811830521385552,0.0,0.7821137473630063,0.08367192241928303,0.011364283568084284,0.17580806945209015,0.5001636350392059,0.011105836884342907,,0.0331386081152833,0.0045154464489377795
NL,2021-12,2215.643,8286.322,143.975,822.825,,5007.481,358.345,96.398,3113.866,5.043,5.043,0.0,0.0,0.0,2105.682,1253.929,851.753,180.316,0.0,180.316,0.0,10982.409,46.701,2021,12,0.28353214672664256,0.0004591888719496788,0.0004591888719496788,0.0,0.0,0.0,0.19173225109354422,0.11417613385187167,0.07755611724167258,0.016418619994939182,0.0,0.016418619994939182,0.0,0.7545085964290713,0.0749220867662095,0.013109600999197899,0.20174471739306013,0.45595469992057297,0.008777491350030763,,0.03262899788197653,0.0042523457285191255
NL,2022-01,1704.058,7851.956,135.632,859.396,,5059.659,360.879,93.211,3428.125,9.476,9.476,0.0,0.0,0.0,2285.233,1448.857,836.376,274.02,0.0,274.02,0.0,10824.042,42.478,2022,1,0.31671394105824796,0.0008754585394254754,0.0008754585394254754,0.0,0.0,0.0,0.21112565897286803,0.133855448824016,0.07727021014885198,0.025315866290984458,0.0,0.025315866290984458,0.0,0.7254181016666418,0.07939695725497001,0.012530623957298023,0.15743268549770964,0.4674463569154665,0.00861147804119755,,0.03334050255902555,0.003924411971054806
NL,2022-02,928.298,5338.61,122.772,679.162,,3478.154,325.838,130.224,4379.15,9.76,9.76,0.0,0.0,0.0,3122.039,2039.127,1082.912,568.189,0.0,568.189,0.0,9402.344,37.908,2022,2,0.465750880844181,0.0010380390251622362,0.0010380390251622362,0.0,0.0,0.0,0.33204900820476263,0.21687432410471263,0.11517468410004995,0.06043056922826904,0.0,0.06043056922826904,0.0,0.5677956475534186,0.07223326438598716,0.013057594999714966,0.0987304867807432,0.36992413806599717,0.013850163320976131,,0.03465497539762426,0.004031760590763325
