country,year,TOTAL,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,CF,CF_R,CF_NR_OTH,C0000,G3000,O4000XBIO,FE,N9000,X9900,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
IE,2020,30108.063,12253.525,1206.582,918.248,0.0,288.334,0.0,10806.982,10806.982,0.0,0.0,0.0,0.0,0.0,18094.5,528.295,1537.59,764.643,15039.751,224.223,,0.0,0.0,0.40698483326542795,0.04007504567796341,0.030498408349949317,0.0,0.009576637328014094,0.0,0.35893979629310596,0.35893979629310596,0.0,0.0,0.0,0.0,0.0,0.600985191242625,0.017546628622372683,0.05106904419590194,0.025396618839279034,0.49952569183876094,0.00744727417369892,,0.0,0.0
IE,2021,30102.047,10899.803,1025.331,742.5260000000001,0.0,282.807,0.0,9667.541,9667.541,0.0,0.0,0.0,0.0,0.0,19409.172,489.738,988.129,3297.235,13992.101,641.97,,0.0,0.0,0.36209507612555386,0.03406183639272106,0.024666960356549843,0.0,0.009394942476835547,0.0,0.32115892317887884,0.32115892317887884,0.0,0.0,0.0,0.0,0.0,0.6447791407674036,0.0162692590307895,0.03282597359574915,0.10953524190564184,0.4648222428195664,0.02132645663598891,,0.0,0.0
IE,2022,32307.896,12438.443,946.988,700.131,0.0,246.855,0.0,11224.178,11224.178,0.0,5.1690000000000005,0.0,5.1690000000000005,0.0,20131.563000000002,508.963,951.19,2512.1800000000003,15435.2,724.029,,0.0,0.0,0.3849969988760642,0.02931134853225973,0.02167058480069392,0.0,0.007640701827194194,0.0,0.3474128429780757,0.3474128429780757,0.0,0.0001599918484323461,0.0,0.0001599918484323461,0.0,0.6231158785456039,0.015753517344490646,0.029441409617017463,0.07775746213866729,0.4777531783561517,0.022410280137090944,,0.0,0.0
IE,2023,30017.665,13420.547999999999,1231.144,932.325,0.0,298.819,0.0,11605.119999999999,11605.119999999999,0.0,411.004,0.0,411.004,0.0,16770.4,472.099,717.029,1216.49,14247.025,117.751,,0.0,0.0,0.4470883394827678,0.041013982933049586,0.03105921130107888,0.0,0.009954771631970708,0.0,0.38660968466401363,0.38660968466401363,0.0,0.013692070985534684,0.0,0.013692070985534684,0.0,0.5586843613585534,0.015727372532140658,0.023886901262972986,0.04052580372257469,0.47462136045558506,0.00392272350297733,,0.0,0.0
IE,2024,29567.954,13732.954000000002,1109.785,758.326,0.0,351.459,0.0,11367.074,11367.074,0.0,713.558,0.0,713.558,0.0,16377.537,893.996,302.827,946.217,14033.576,200.921,15483.541,0.0,0.0,0.4644539828491346,0.03753337143314008,0.02564688784350787,0.0,0.011886483589632207,0.0,0.38443897741453464,0.38443897741453464,0.0,0.024132816223942987,0.0,0.024132816223942987,0.0,0.5538948349283822,0.03023530136714904,0.010241729948578788,0.032001436419983605,0.4746211388180595,0.006795228374611243,0.5236595335612332,0.0,0.0
IS,2015,4586.0,,3340.0,,,,1243.0,3.0,,,,,,,0.0,,,,,,,0.0,,,0.7283035324901875,,,,0.2710423026602704,0.0006541648495420846,,,,,,,0.0,,,,,,,0.0,
IS,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,2017,19238.533,19236.446,14058.722,14058.722,0.0,0.0,5169.598,8.126,8.126,0.0,0.0,0.0,0.0,0.0,2.085,0.0,0.0,0.0,0.0,2.085,,0.0,0.0,0.9998915197951944,0.7307585250912843,0.7307585250912843,0.0,0.0,0.2687106132260708,0.0004223814778392926,0.0004223814778392926,0.0,0.0,0.0,0.0,0.0,0.00010837624677515692,0.0,0.0,0.0,0.0,0.00010837624677515692,,0.0,0.0
IS,2018,19826.347999999998,19824.777,13810.998,13810.907000000001,0.0,0.0,6009.415,4.364,4.364,0.0,0.0,0.0,0.0,0.0,1.571,0.0,0.0,0.0,0.0,1.571,,0.0,0.0,0.9999207620082126,0.6965981833870767,0.6965935935352291,0.0,0.0,0.30310246748417813,0.00022011113695774936,0.00022011113695774936,0.0,0.0,0.0,0.0,0.0,7.92379917874941e-05,0.0,0.0,0.0,0.0,7.92379917874941e-05,,0.0,0.0
IS,2019,19488.832,19486.171,13461.464,13461.464,0.0,0.0,6018.139,6.568,6.568,0.0,0.0,0.0,0.0,0.0,2.661,0.0,0.0,0.0,0.0,2.661,,0.0,0.0,0.9998634602627803,0.6907270789752818,0.6907270789752818,0.0,0.0,0.3087993677609823,0.00033701352651610935,0.00033701352651610935,0.0,0.0,0.0,0.0,0.0,0.00013653973721975746,0.0,0.0,0.0,0.0,0.00013653973721975746,,0.0,0.0
IS,2020,19130.271,19127.205,13159.943,13159.943,0.0,0.0,5960.601,6.661,6.661,0.0,0.0,0.0,0.0,0.0,3.066,0.0,0.0,0.0,0.0,3.066,,0.0,0.0,0.9998397304460559,0.6879120008284252,0.6879120008284252,0.0,0.0,0.3115795380002719,0.0003481916173586877,0.0003481916173586877,0.0,0.0,0.0,0.0,0.0,0.00016026955394411296,0.0,0.0,0.0,0.0,0.00016026955394411296,,0.0,0.0
IS,2021,19614.196,19611.733,13804.001,13804.001,0.0,0.0,5801.648,6.084,6.084,0.0,0.0,0.0,0.0,0.0,2.463,0.0,0.0,0.0,0.0,2.463,,0.0,0.0,0.9998744276849278,0.7037760303812606,0.7037760303812606,0.0,0.0,0.29578821380188103,0.0003101835017861553,0.0003101835017861553,0.0,0.0,0.0,0.0,0.0,0.00012557231507220586,0.0,0.0,0.0,0.0,0.00012557231507220586,,0.0,0.0
IS,2022,20120.491,20117.548,14195.719,14195.557,0.0,0.0,5916.0960000000005,5.7330000000000005,5.7330000000000005,0.0,0.0,0.0,0.0,0.0,2.943,0.0,0.0,0.0,0.0,2.943,,0.0,0.0,0.9998537312036767,0.7055354166058869,0.7055273651125114,0.0,0.0,0.2940333811933317,0.0002849334044581715,0.0002849334044581715,0.0,0.0,0.0,0.0,0.0,0.00014626879632311158,0.0,0.0,0.0,0.0,0.00014626879632311158,,0.0,0.0
IS,2023,20238.217,20234.021,14220.851999999999,14220.851999999999,0.0,0.0,6005.932,7.228,7.228,0.0,0.009000000000000001,0.0,0.009000000000000001,0.0,4.196,0.0,0.0,0.0,0.0,4.196,,0.0,0.0,0.9997926694826921,0.702673165328744,0.702673165328744,0.0,0.0,0.29676191336420593,0.0003571460865351923,0.0003571460865351923,0.0,4.4470320680917697e-07,0.0,4.4470320680917697e-07,0.0,0.0002073305173079229,0.0,0.0,0.0,0.0,0.0002073305173079229,,0.0,0.0
IS,2024,16226.365,16223.802,11266.81,11266.81,0.0,0.0,4946.995,9.989,9.989,0.0,0.008,0.0,0.008,0.0,2.5629999999999997,0.0,0.0,0.0,0.0,2.5629999999999997,2.5629999999999997,0.0,0.0,0.9998420471867852,0.6943520622147967,0.6943520622147967,0.0,0.0,0.3048738888839244,0.0006156030632862012,0.0006156030632862012,0.0,4.930247778846341e-07,0.0,4.930247778846341e-07,0.0,0.0001579528132147896,0.0,0.0,0.0,0.0,0.0001579528132147896,0.0001579528132147896,0.0,0.0
IT,2015,270703.0,,44751.0,,,,5816.0,14589.0,,,,,,,180871.0,,,,,,,0.0,,,0.16531401572941562,,,,0.021484800685622252,0.053893011898649076,,,,,,,0.6681529203592128,,,,,,,0.0,
IT,2016,275649.0,,42323.0,,,,5865.0,17455.0,,,,,,,187461.0,,,,,,,0.0,,,0.1535394650443136,,,,0.021277058868343437,0.063323284321728,,,,,,,0.6800713951438242,,,,,,,0.0,
IT,2017,285118.0,84168.0,37530.0,35742.0,338.0,1450.0,5785.0,17492.0,,,24811.0,0.0,24811.0,0.0,199500.0,,,,,,,0.0,0.0,0.29520409093778716,0.1316297112072896,0.12535862344713417,0.0011854740844141724,0.005085613675741272,0.02028984490631949,0.061350037528321605,,,0.08702011097159773,0.0,0.08702011097159773,0.0,0.6997102953864716,,,,,,,0.0,0.0
IT,2018,280234.0,93885.0,49275.0,47643.0,329.0,1303.0,5708.0,17318.0,0.0,0.0,22887.0,0.0,22887.0,0.0,185046.0,,,,,,,0.0,0.0,0.33502358743050453,0.17583519487285626,0.1700114903973108,0.001174018855670618,0.004649685619874819,0.020368691878929753,0.06179835423253424,0.0,0.0,0.08167103206605908,0.0,0.08167103206605908,0.0,0.6603267269496207,,,,,,,0.0,0.0
IT,2019,283846.0,95654.0,46959.0,45190.0,388.0,1381.0,5687.0,20063.0,0.0,0.0,24326.0,0.0,24326.0,0.0,186811.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.336992594575932,0.16543830105056967,0.1592060483501617,0.0013669384102647211,0.004865314290143247,0.020035512214369763,0.07068269413696159,0.0,0.0,0.08570140146417424,0.0,0.08570140146417424,0.0,0.6581420911339247,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
IT,2020,273186.0,96249.0,47945.0,46076.0,365.0,1504.0,5646.0,18572.0,,,25590.0,0.0,25590.0,0.0,175433.0,,,,,,,0.0,0.0,0.3523203970920911,0.1755031370568038,0.16866164444737286,0.001336086036619739,0.005505406572811199,0.020667237706178208,0.06798298595096382,,,0.09367244295095649,0.0,0.09367244295095649,0.0,0.6421741963350976,,,,,,,0.0,0.0
IT,2021,278109.0,95977.0,46317.0,44247.0,517.0,1553.0,5526.0,20619.0,20619.0,0.0,25068.0,0.0,25068.0,0.0,180579.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3451056959681276,0.1665426145863672,0.15909948976840016,0.00185898334825554,0.005584141469711516,0.019869907122746836,0.07413999546940228,0.07413999546940228,0.0,0.09013732025932278,0.0,0.09013732025932278,0.0,0.6493101625621609,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
IT,2022,276373.0,100684.477,29732.0,27901.0,461.0,1368.0,5444.0,20358.0,20358.0,0.0,27552.0,0.0,27552.0,0.0,193287.0,18966.477,4884.579,14132.891,142909.213,9393.838,,0.0,0.0,0.36430648797096676,0.10757924978199752,0.10095414530362952,0.0016680355895836423,0.004949832291866427,0.01969801681061464,0.0736613200276438,0.0736613200276438,0.0,0.09969135914145014,0.0,0.09969135914145014,0.0,0.6993700542382939,0.0686263745011271,0.017673864668401037,0.05113701772604415,0.5170881851700418,0.0339897095591827,,0.0,0.0
IT,2023,257023.0,113630.0,39773.0,38133.0,422.0,1154.0,5347.0,23374.0,23374.0,0.0,30595.0,0.0,30595.0,0.0,157934.0,15695.0,4049.0,11695.0,118717.0,7777.0,,0.0,0.0,0.4421005124055046,0.15474490609789784,0.14836415418075424,0.0016418764079479268,0.004489870556331535,0.020803585671321245,0.09094127762885033,0.09094127762885033,0.0,0.11903603957622469,0.0,0.11903603957622469,0.0,0.6144741910257059,0.06106457398754197,0.015753453971045394,0.04550176443353319,0.4618925154558152,0.030257992475381582,,0.0,0.0
IT,2024,263499.8,129547.781,53527.0,52076.087,408.695,1042.219,5269.0,22068.0,22068.0,0.0,36064.0,,36064.0,0.0,146452.0,13662.0,3529.0,10622.0,109542.0,9097.0,132790.0,0.0,119.8,0.4916428058009912,0.20313867410905057,0.19763235873423812,0.0015510258451809072,0.003955293324700816,0.019996220110983006,0.0837495891837489,0.0837495891837489,0.0,0.13686537902495563,,0.13686537902495563,0.0,0.5557954882698204,0.051848236696953855,0.013392799539126785,0.04031122604267631,0.4157194806219967,0.034523745369066695,0.5039472515728665,0.0,0.00045464930144159505
LT,2015,4503.0,,1010.0,,,,0.0,802.0,,,,,,,2363.0,,,,,,,0.0,,,0.22429491450144348,,,,0.0,0.17810348656451255,,,,,,,0.5247612702642682,,,,,,,0.0,
LT,2016,3847.0,,1041.0,,,,0.0,1097.0,,,,,,,1384.0,,,,,,,0.0,,,0.27060046789706266,,,,0.0,0.2851572654016116,,,,,,,0.35976085261242524,,,,,,,0.0,
LT,2017,3893.037,2438.982,1165.116,597.608,0.0,567.508,0.0,1343.3609999999999,1343.3609999999999,0.0,65.52,0.0,65.52,0.0,1076.041,432.493,68.398,0.0,498.491,76.658,,0.0,242.998,0.626498540856406,0.2992820258322744,0.1535068893514241,0.0,0.1457751364808503,0.0,0.34506761687597626,0.34506761687597626,0.0,0.016830048108969937,0.0,0.016830048108969937,0.0,0.2764014315815647,0.11109398652003565,0.01756931670569789,0.0,0.1280468179470167,0.019691053539948374,,0.0,0.06241862073234855
LT,2018,3183.0950000000003,2023.74,940.677,426.993,0.0,513.684,0.0,1136.357,1136.357,0.0,80.014,0.0,80.014,0.0,802.835,380.376,74.316,0.0,284.01,64.136,,0.0,223.21200000000002,0.635777443023221,0.2955227537977974,0.134143969941205,0.0,0.16137878385659238,0.0,0.35699751342639785,0.35699751342639785,0.0,0.025137169955656364,0.0,0.025137169955656364,0.0,0.25221835980390156,0.11949878969996182,0.023347088289856256,0.0,0.08922448120461374,0.020148943088409234,,0.0,0.07012420301624676
LT,2019,3679.308,2320.991,925.112,340.3,0.0,584.811,0.0,1481.538,1481.538,0.0,74.3,0.0,74.3,0.0,984.832,424.85200000000003,74.118,0.0,434.51599999999996,51.245000000000005,,0.0,213.526,0.6308226981812884,0.25143641141214595,0.092490218269305,0.0,0.1589459213526022,0.0,0.40266756683593763,0.40266756683593763,0.0,0.020194014744076876,0.0,0.020194014744076876,0.0,0.2676677244742761,0.11547062654173014,0.020144548920612244,0.0,0.1180972074096542,0.01392789078815908,,0.0,0.05803428253356338
LT,2020,5013.493,2400.971,1057.882,297.03,0.0,760.852,0.0,1543.484,1543.484,0.0,73.219,0.0,73.219,0.0,2142.431,487.238,75.388,0.0,1505.5620000000001,74.244,,0.0,196.477,0.47890183550670157,0.21100697657302003,0.05924611842481877,0.0,0.15176085814820126,0.0,0.3078659928317442,0.3078659928317442,0.0,0.014604388596932315,0.0,0.014604388596932315,0.0,0.427332999168444,0.09718533565320625,0.015037021094873374,0.0,0.30030200500928195,0.01480883687281502,,0.0,0.03918964282985934
LT,2021,4346.981,2258.192,1071.461,379.576,0.0,691.885,0.0,1354.218,1354.218,0.0,70.315,0.0,70.315,0.0,1667.3,454.08299999999997,75.266,0.0,1073.913,64.041,,0.0,183.687,0.51948513232517,0.24648393908323962,0.08731945228194005,0.0,0.15916448680129958,0.0,0.31153069222064694,0.31153069222064694,0.0,0.01617559405021554,0.0,0.01617559405021554,0.0,0.38355355130376695,0.10445939377236753,0.01731454542819488,0.0,0.24704800872145521,0.014732293515890683,,0.0,0.042256223342131013
LT,2022,3819.779,2232.784,998.614,460.034,0.0,538.58,0.0,1503.858,1503.858,0.0,76.05499999999999,0.0,76.05499999999999,0.0,1180.665,192.837,130.208,0.0,562.515,295.103,,0.0,60.587,0.5845322464990776,0.26143240224107206,0.12043471624929086,0.0,0.14099768599178122,0.0,0.3937028817635785,0.3937028817635785,0.0,0.019910837773598943,0.0,0.019910837773598943,0.0,0.3090924893822391,0.05048381071260929,0.034087835971662234,0.0,0.14726375531149838,0.0772565637959683,,0.0,0.015861388839511395
LT,2023,4610.386,3150.011,966.275,446.029,0.0,520.246,0.0,2492.806,2492.806,0.0,79.649,0.0,79.649,0.0,1048.699,131.527,141.405,0.0,630.419,145.347,,0.0,22.957,0.6832423575813391,0.209586572577654,0.09674439407025788,0.0,0.11284217850739611,0.0,0.5406935558107282,0.5406935558107282,0.0,0.01727599381049656,0.0,0.01727599381049656,0.0,0.2274644682679498,0.028528413889856507,0.03067096768036342,0.0,0.13673887609410576,0.03152599370204577,,0.0,0.004979409533171409
LT,2024,6286.303,4570.211,986.823,434.57300000000004,0.0,552.25,0.0,3331.084,3331.084,0.0,93.794,0.0,93.794,0.0,1788.687,710.76,224.025,0.0,753.069,100.834,1077.9270000000001,0.0,85.91499999999999,0.7270109315443434,0.15697986559031596,0.06913013897039326,0.0,0.08784972661992271,0.0,0.5298955522824782,0.5298955522824782,0.0,0.01492037529848625,0.0,0.01492037529848625,0.0,0.2845371914144132,0.11306486499298554,0.035637003179770366,0.0,0.11979521190753929,0.01604027041012818,0.17147232642142768,0.0,0.013667015414306309
LU,2015,2596.0,,1514.0,,,,0.0,81.0,,,,,,,1001.0,,,,,,,0.0,,,0.5832049306625577,,,,0.0,0.031201848998459167,,,,,,,0.3855932203389831,,,,,,,0.0,
LU,2016,2011.0,,1485.0,,,,0.0,87.0,,,,,,,439.0,,,,,,,0.0,,,0.73843858776728,,,,0.0,0.043262058677274985,,,,,,,0.21829935355544505,,,,,,,0.0,
LU,2017,2183.584,570.929,1410.922,81.523,0.0,1329.3990000000001,0.0,235.333,235.333,0.0,103.316,0.0,103.316,0.0,434.013,150.757,65.002,0.0,218.254,0.0,,0.0,0.0,0.26146417999032784,0.6461496328971087,0.03733449228424462,0.0,0.6088151406128641,0.0,0.10777373345838769,0.10777373345838769,0.0,0.047314873162653696,0.0,0.047314873162653696,0.0,0.19876176048185001,0.06904108108504185,0.029768490701525565,0.0,0.09995218869528262,0.0,,0.0,0.0
LU,2018,2164.862,667.952,1326.329,88.775,0.0,1237.554,0.0,263.70799999999997,263.70799999999997,0.0,111.693,0.0,111.693,0.0,463.132,203.776,64.929,0.0,194.427,0.0,,0.0,0.0,0.30854253065553366,0.6126621465941016,0.04100723279359146,0.0,0.5716549138005101,0.0,0.12181284534533839,0.12181284534533839,0.0,0.051593588875410996,0.0,0.051593588875410996,0.0,0.213931419185149,0.09412886364119283,0.029992211974712475,0.0,0.08981034356924367,0.0,,0.0,0.0
LU,2019,1832.402,755.307,937.627,103.092,0.0,834.535,0.0,276.35,276.35,0.0,112.425,0.0,112.425,0.0,506.0,263.44,65.65899999999999,0.0,176.901,0.0,,0.0,0.0,0.4121950314396077,0.5116928490582306,0.056260580374830414,0.0,0.45543226868340025,0.0,0.1508129766284909,0.1508129766284909,0.0,0.061353895051413386,0.0,0.061353895051413386,0.0,0.276140279261865,0.14376757938487297,0.03583220275900157,0.0,0.09654049711799048,0.0,,0.0,0.0
LU,2020,2193.998,975.739,1087.893,89.518,0.0,998.375,0.0,342.788,342.788,0.0,178.029,0.0,178.029,0.0,585.288,365.404,57.881,0.0,162.00300000000001,0.0,,0.0,0.0,0.4447310343947442,0.49584958600691525,0.04080131340137958,0.0,0.45504827260553565,0.0,0.15623897560526492,0.15623897560526492,0.0,0.08114364735063569,0.0,0.08114364735063569,0.0,0.2667677910371842,0.166547098037464,0.026381519035113068,0.0,0.07383917396460708,0.0,,0.0,0.0
LU,2021,2269.8559999999998,1061.477,1072.692,103.25200000000001,0.0,969.44,0.0,330.98,330.98,0.0,244.31799999999998,0.0,244.31799999999998,0.0,621.866,382.927,58.051,0.0,180.888,0.0,,0.0,0.0,0.46764067852762475,0.4725815205898524,0.04548834815953083,0.0,0.42709317243032163,0.0,0.14581541736568313,0.14581541736568313,0.0,0.10763590289428052,0.0,0.10763590289428052,0.0,0.273967159150184,0.16870101010813024,0.02557475011630694,0.0,0.07969139892574684,0.0,,0.0,0.0
LU,2022,2268.292,1050.094,1115.017,61.128,0.0,1053.889,0.0,344.777,344.777,0.0,291.845,0.0,291.845,0.0,516.653,352.344,56.617,0.0,107.69200000000001,0.0,,0.0,0.0,0.4629448060478986,0.49156678240720336,0.02694891133945718,0.0,0.4646178710677461,0.0,0.1519985081285831,0.1519985081285831,0.0,0.12866288819957927,0.0,0.12866288819957927,0.0,0.22777182126463438,0.15533449838027907,0.024960190310594932,0.0,0.04747713257376035,0.0,,0.0,0.0
LU,2023,2376.057,1104.981,1226.686,86.637,0.0,1140.049,0.0,497.173,497.173,0.0,318.339,0.0,318.339,0.0,333.859,202.832,46.295,0.0,84.732,0.0,,0.0,0.0,0.4650481869753125,0.5162696012764003,0.03646250910647346,0.0,0.47980709216992695,0.0,0.20924287590743826,0.20924287590743826,0.0,0.1339778464910564,0.0,0.1339778464910564,0.0,0.140509676325105,0.08536495547034437,0.019483960191190704,0.0,0.03566076066356994,0.0,,0.0,0.0
LU,2024,2723.735,1373.455,1341.596,106.184,0.0,1235.412,0.0,475.155,475.155,0.0,519.171,0.0,519.171,0.0,387.813,272.945,53.455,0.0,61.413,0.0,114.868,0.0,0.0,0.5042542684952831,0.49255746245504795,0.038984702990562586,0.0,0.45357275946448533,0.0,0.17444979045318285,0.17444979045318285,0.0,0.19060995287720722,0.0,0.19060995287720722,0.0,0.142382794214562,0.10020982217433046,0.019625624372415083,0.0,0.022547347667816433,0.0,0.042172972040231516,0.0,0.0
LV,2015,5384.0,,1849.0,,,,0.0,146.0,,,,,,,3389.0,,,,,,,0.0,,,0.3434249628528975,,,,0.0,0.02711738484398217,,,,,,,0.6294576523031203,,,,,,,0.0,
LV,2016,6228.0,,2516.0,,,,0.0,125.0,,,,,,,3587.0,,,,,,,0.0,,,0.4039820166987797,,,,0.0,0.020070648683365448,,,,,,,0.5759473346178549,,,,,,,0.0,
LV,2017,7339.0,5267.0,4353.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,2840.0,768.0,0.0,0.0,2072.0,0.0,,0.0,0.0,0.7176727074533316,0.5931325793704865,0.0,0.0,0.0,0.0,0.019893718490257527,0.019893718490257527,0.0,0.0,0.0,0.0,0.0,0.386973702139256,0.10464640959258754,0.0,0.0,0.2823272925466685,0.0,,0.0,0.0
LV,2018,6500.0,3332.0,2418.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,3962.0,794.0,0.0,3.0,3165.0,0.0,,0.0,0.0,0.5126153846153846,0.372,0.0,0.0,0.0,0.0,0.018461538461538463,0.018461538461538463,0.0,0.0,0.0,0.0,0.0,0.6095384615384616,0.12215384615384615,0.0,0.00046153846153846153,0.4869230769230769,0.0,,0.0,0.0
LV,2019,6178.0,3070.0,2096.0,2096.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,3930.0,822.0,0.0,0.0,3108.0,0.0,,0.0,0.0,0.496924571058595,0.33926837164130785,0.33926837164130785,0.0,0.0,0.0,0.024603431531239884,0.024603431531239884,0.0,0.0,0.0,0.0,0.0,0.6361281968274523,0.13305276788604725,0.0,0.0,0.503075428941405,0.0,,0.0,0.0
LV,2020,5511.0,3550.0,2586.0,2586.0,0.0,0.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,2749.0,788.0,0.0,0.0,1961.0,0.0,,0.0,0.0,0.6441662130284885,0.4692433315187806,0.4692433315187806,0.0,0.0,0.0,0.031936127744510975,0.031936127744510975,0.0,0.0,0.0,0.0,0.0,0.4988205407367084,0.14298675376519687,0.0,0.0,0.3558337869715115,0.0,,0.0,0.0
LV,2021,5608.0,3577.0,2691.0,2691.0,0.0,0.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,2779.0,748.0,0.0,0.0,2031.0,0.0,,0.0,0.0,0.6378388017118403,0.47985021398002853,0.47985021398002853,0.0,0.0,0.0,0.024607703281027102,0.024607703281027102,0.0,0.0,0.0,0.0,0.0,0.49554208273894434,0.13338088445078458,0.0,0.0,0.3621611982881598,0.0,,0.0,0.0
LV,2022,4793.0,3619.142,2734.0,2734.0,0.0,0.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,1869.0,695.142,0.0,0.0,1173.858,0.0,,0.0,0.0,0.7550890882537032,0.5704151888170248,0.5704151888170248,0.0,0.0,0.0,0.039641143334028794,0.039641143334028794,0.0,0.0,0.0,0.0,0.0,0.3899436678489464,0.1450327561026497,0.0,0.0,0.24491091174629667,0.0,,0.0,0.0
LV,2023,6000.0,4633.0,3778.0,3778.0,0.0,0.0,0.0,267.0,267.0,0.0,46.0,0.0,46.0,0.0,1909.0,542.0,0.0,0.0,1367.0,0.0,,0.0,0.0,0.7721666666666667,0.6296666666666667,0.6296666666666667,0.0,0.0,0.0,0.0445,0.0445,0.0,0.007666666666666666,0.0,0.007666666666666666,0.0,0.31816666666666665,0.09033333333333333,0.0,0.0,0.22783333333333333,0.0,,0.0,0.0
LV,2024,5906.0,4306.0,3191.0,3191.0,0.0,0.0,0.0,274.0,274.0,0.0,400.0,0.0,400.0,0.0,2041.0,441.0,0.0,0.0,1600.0,0.0,1600.0,0.0,0.0,0.7290890619708771,0.540298002031832,0.540298002031832,0.0,0.0,0.0,0.0463934981374873,0.0463934981374873,0.0,0.06772773450728073,0.0,0.06772773450728073,0.0,0.34558076532339993,0.074669827294277,0.0,0.0,0.2709109380291229,0.0,0.2709109380291229,0.0,0.0
MD,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2020,1068.098,79.16499999999999,46.751,46.751,0.0,0.0,0.0,8.323,8.323,0.0,0.094,0.0,0.094,0.0,1012.9300000000001,23.997,0.0,0.0,988.933,0.0,,0.0,0.0,0.07411773077002297,0.04377032819085889,0.04377032819085889,0.0,0.0,0.0,0.007792356132115218,0.007792356132115218,0.0,8.800690573336904e-05,0.0,8.800690573336904e-05,0.0,0.9483493087712926,0.022467039541315497,0.0,0.0,0.9258822692299771,0.0,,0.0,0.0
MD,2021,916.6410000000001,106.80799999999999,67.533,67.533,0.0,0.0,0.0,11.92,11.92,0.0,0.039,0.0,0.039,0.0,837.149,27.316,29.781999999999996,0.0,780.0509999999999,0.0,,0.0,0.0,0.11652108077207979,0.0736744265203062,0.0736744265203062,0.0,0.0,0.0,0.013004000475649681,0.013004000475649681,0.0,4.254664585153838e-05,0.0,4.254664585153838e-05,0.0,0.9132790263581925,0.029800107130272372,0.03249036427565426,0.0,0.8509885549522658,0.0,,0.0,0.0
MD,2022,691.534,69.955,40.97,40.97,0.0,0.0,0.0,6.559,6.559,0.0,0.20299999999999999,0.0,0.20299999999999999,0.0,643.802,22.223,0.0,0.0,463.471,129.125,,0.0,0.0,0.1011591620947054,0.059245098577944105,0.059245098577944105,0.0,0.0,0.0,0.009484710802361128,0.009484710802361128,0.0,0.00029355028096955465,0.0,0.00029355028096955465,0.0,0.9309766403387253,0.0321358024334306,0.0,0.0,0.6702071047844358,0.18672256172509233,,0.0,0.0
MD,2023,712.115,98.009,68.821,68.791,0.0,0.0,0.0,8.31,8.31,0.0,5.606,0.0,5.606,0.0,629.377,15.272,0.0,0.0,358.789,255.316,,0.0,0.0,0.13763086018409948,0.09664309837596455,0.09660097034889027,0.0,0.0,0.0,0.011669463499575209,0.011669463499575209,0.0,0.007872323992613553,0.0,0.007872323992613553,0.0,0.8838137098642774,0.02144597431594616,0.0,0.0,0.5038357568651131,0.3585319786832183,,0.0,0.0
MD,2024,893.335,183.042,46.185,46.185,0.0,0.0,0.0,104.27,104.27,0.0,12.196,0.0,12.196,0.0,730.684,20.391,0.0,0.0,611.525,98.768,710.293,0.0,0.0,0.20489737892280052,0.05169953041132386,0.05169953041132386,0.0,0.0,0.0,0.11671993149266512,0.11671993149266512,0.0,0.01365221333542288,0.0,0.01365221333542288,0.0,0.8179283247605881,0.022825703683388647,0.0,0.0,0.6845416333178482,0.11056098775935119,0.7951026210771994,0.0,0.0
ME,2015,2848.0,,1459.0,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,0.5122893258426966,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,
ME,2016,2974.0,,1790.0,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,0.6018829858776059,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,
